TIME,VHM0,VTZA,VTPK
2022-02-10 19:00:00.000000000,2.21,5.9,6.6667
2022-02-10 19:09:59.999999744,2.27,5.9,7.1429
2022-02-10 19:20:00.000000000,2.09,5.8,6.6667
2022-02-10 19:30:00.000000000,2.13,5.9,6.6667
2022-02-10 19:40:00.000000000,2.06,5.8,6.6667
2022-02-10 19:50:00.000000256,2.06,5.8,7.1429
2022-02-10 20:00:00.000000000,2.02,6.0,7.1429
2022-02-10 20:10:00.000000000,2.13,6.0,6.6667
2022-02-10 20:20:00.000000000,2.21,5.9,7.6923
2022-02-10 20:30:00.000000000,2.19,6.0,7.6923
2022-02-10 20:39:59.999999744,2.23,6.0,7.6923
2022-02-10 20:50:00.000000000,2.13,5.7,7.1429
2022-02-10 21:00:00.000000000,2.11,5.7,7.1429
2022-02-10 21:10:00.000000000,2.03,5.7,7.1429
2022-02-10 21:20:00.000000256,2.04,5.6,7.1429
2022-02-10 21:30:00.000000000,2.17,5.7,7.1429
2022-02-10 21:40:00.000000000,2.18,5.7,7.1429
2022-02-10 21:50:00.000000000,2.15,5.8,7.1429
2022-02-10 22:00:00.000000000,2.25,5.8,7.1429
2022-02-10 22:09:59.999999744,2.24,5.6,7.1429
2022-02-10 22:20:00.000000000,2.35,5.7,7.1429
2022-02-10 22:30:00.000000000,2.35,6.0,6.6667
2022-02-10 22:40:00.000000000,2.45,5.8,7.1429
2022-02-10 22:50:00.000000256,2.61,5.9,7.6923
2022-02-10 23:00:00.000000000,2.6,5.9,7.1429
2022-02-10 23:10:00.000000000,2.54,5.9,7.1429
2022-02-10 23:20:00.000000000,2.72,6.1,7.1429
2022-02-10 23:30:00.000000000,2.83,6.3,7.1429
2022-02-10 23:39:59.999999744,3.04,6.3,7.6923
2022-02-10 23:50:00.000000000,3.08,6.2,7.6923
2022-02-11 00:00:00.000000000,2.67,6.0,7.6923
2022-02-11 00:10:00.000000000,2.93,6.0,7.6923
2022-02-11 00:20:00.000000256,3.17,6.2,7.6923
2022-02-11 00:30:00.000000000,3.39,6.6,7.6923
2022-02-11 00:40:00.000000000,3.53,6.7,8.3333
2022-02-11 00:50:00.000000000,3.51,6.6,8.3333
2022-02-11 01:00:00.000000000,3.68,6.6,8.3333
2022-02-11 01:09:59.999999744,3.77,6.6,8.3333
2022-02-11 01:20:00.000000000,3.81,6.5,8.3333
2022-02-11 01:30:00.000000000,3.67,6.5,8.3333
2022-02-11 01:40:00.000000000,3.55,6.6,8.3333
2022-02-11 01:50:00.000000256,3.74,6.9,8.3333
2022-02-11 02:00:00.000000000,3.95,7.2,8.3333
2022-02-11 02:10:00.000000000,4.05,7.2,8.3333
2022-02-11 02:20:00.000000000,4.27,7.2,8.3333
2022-02-11 02:30:00.000000000,4.18,7.1,8.3333
2022-02-11 02:39:59.999999744,4.18,7.2,8.3333
2022-02-11 02:50:00.000000000,4.18,7.8,9.0909
2022-02-11 03:00:00.000000000,3.92,7.6,9.0909
2022-02-11 03:10:00.000000000,4.3,7.5,9.0909
2022-02-11 03:20:00.000000256,4.5,7.5,9.0909
2022-02-11 03:30:00.000000000,4.33,7.4,9.0909
2022-02-11 03:40:00.000000000,4.25,7.3,9.0909
2022-02-11 03:50:00.000000000,4.28,7.4,9.0909
2022-02-11 04:00:00.000000000,4.42,7.6,10.0
2022-02-11 04:09:59.999999744,4.74,7.9,10.0
2022-02-11 04:20:00.000000000,4.73,7.8,10.0
2022-02-11 04:30:00.000000000,4.38,7.5,10.0
2022-02-11 04:40:00.000000000,4.16,7.3,10.0
2022-02-11 04:50:00.000000256,3.82,7.0,9.0909
2022-02-11 05:00:00.000000000,3.67,7.0,10.0
2022-02-11 05:10:00.000000000,3.77,7.0,10.0
2022-02-11 05:20:00.000000000,3.82,7.3,10.0
2022-02-11 05:30:00.000000000,3.8,7.2,10.0
2022-02-11 05:39:59.999999744,3.75,7.1,7.6923
2022-02-11 05:50:00.000000000,3.68,7.3,9.0909
2022-02-11 06:00:00.000000000,3.64,7.3,9.0909
2022-02-11 06:10:00.000000000,3.55,7.2,9.0909
2022-02-11 06:20:00.000000256,3.43,7.1,8.3333
2022-02-11 06:30:00.000000000,3.5,7.3,8.3333
2022-02-11 06:40:00.000000000,3.47,7.0,8.3333
2022-02-11 06:50:00.000000000,3.36,6.9,10.0
2022-02-11 07:00:00.000000000,3.36,6.7,10.0
2022-02-11 07:09:59.999999744,3.45,6.8,9.0909
2022-02-11 07:20:00.000000000,3.55,7.3,9.0909
2022-02-11 07:30:00.000000000,3.52,7.4,9.0909
2022-02-11 07:40:00.000000000,3.43,7.1,9.0909
2022-02-11 07:50:00.000000256,3.19,6.7,9.0909
2022-02-11 08:00:00.000000000,3.23,6.7,10.0
2022-02-11 08:10:00.000000000,3.26,7.0,10.0
2022-02-11 08:20:00.000000000,3.14,7.3,8.3333
2022-02-11 08:30:00.000000000,3.07,7.0,8.3333
2022-02-11 08:39:59.999999744,3.07,6.9,8.3333
2022-02-11 08:50:00.000000000,3.25,7.0,8.3333
2022-02-11 09:00:00.000000000,3.1,7.1,8.3333
2022-02-11 09:10:00.000000000,3.09,6.9,9.0909
2022-02-11 09:20:00.000000256,3.22,7.2,9.0909
2022-02-11 09:30:00.000000000,2.9,7.4,9.0909
2022-02-11 09:40:00.000000000,2.9,7.2,10.0
2022-02-11 09:50:00.000000000,3.11,7.5,9.0909
2022-02-11 10:00:00.000000000,3.04,7.3,9.0909
2022-02-11 10:09:59.999999744,3.02,7.2,9.0909
2022-02-11 10:20:00.000000000,2.97,7.2,9.0909
2022-02-11 10:30:00.000000000,2.86,7.1,8.3333
2022-02-11 10:40:00.000000000,2.86,7.2,8.3333
2022-02-11 10:50:00.000000256,3.05,7.5,9.0909
2022-02-11 11:00:00.000000000,3.04,7.3,9.0909
2022-02-11 11:10:00.000000000,2.67,7.0,9.0909
2022-02-11 11:20:00.000000000,2.81,7.2,8.3333
2022-02-11 11:30:00.000000000,3.07,7.2,10.0
2022-02-11 11:39:59.999999744,2.98,7.3,10.0
2022-02-11 11:50:00.000000000,2.99,7.5,9.0909
2022-02-11 12:00:00.000000000,3.08,7.3,9.0909
2022-02-11 12:10:00.000000000,3.04,7.4,8.3333
2022-02-11 12:20:00.000000256,2.9,7.4,9.0909
2022-02-11 12:30:00.000000000,2.65,6.9,9.0909
2022-02-11 12:40:00.000000000,2.58,7.1,10.0
2022-02-11 12:50:00.000000000,2.57,7.2,10.0
2022-02-11 13:00:00.000000000,2.45,7.0,9.0909
2022-02-11 13:09:59.999999744,2.63,7.2,9.0909
2022-02-11 13:20:00.000000000,2.73,7.6,10.0
2022-02-11 13:30:00.000000000,2.71,7.6,10.0
2022-02-11 13:40:00.000000000,2.71,7.3,9.0909
2022-02-11 13:50:00.000000256,2.59,7.0,9.0909
2022-02-11 14:00:00.000000000,2.46,6.9,8.3333
2022-02-11 14:10:00.000000000,2.61,7.3,8.3333
2022-02-11 14:20:00.000000000,2.58,7.4,9.0909
2022-02-11 14:30:00.000000000,2.34,6.9,9.0909
2022-02-11 14:39:59.999999744,2.36,6.8,9.0909
2022-02-11 14:50:00.000000000,2.49,7.0,9.0909
2022-02-11 15:00:00.000000000,2.43,7.0,9.0909
2022-02-11 15:10:00.000000000,2.3,6.7,9.0909
2022-02-11 15:20:00.000000256,2.2,6.5,9.0909
2022-02-11 15:30:00.000000000,2.31,6.9,9.0909
2022-02-11 15:40:00.000000000,2.42,7.0,9.0909
2022-02-11 15:50:00.000000000,2.36,7.2,9.0909
2022-02-11 16:00:00.000000000,2.29,7.3,8.3333
2022-02-11 16:09:59.999999744,2.21,6.8,8.3333
2022-02-11 16:20:00.000000000,2.13,6.5,9.0909
2022-02-11 16:30:00.000000000,2.09,6.5,8.3333
2022-02-11 16:40:00.000000000,2.2,7.0,9.0909
2022-02-11 16:50:00.000000256,2.18,6.9,9.0909
2022-02-11 17:00:00.000000000,2.19,7.2,8.3333
2022-02-11 17:10:00.000000000,2.16,6.9,8.3333
2022-02-11 17:20:00.000000000,2.17,6.6,8.3333
2022-02-11 17:30:00.000000000,2.24,7.2,8.3333
2022-02-11 17:39:59.999999744,2.08,7.1,8.3333
2022-02-11 17:50:00.000000000,2.05,6.4,7.6923
2022-02-11 18:00:00.000000000,2.15,6.6,7.6923
2022-02-11 18:10:00.000000000,2.17,7.1,8.3333
2022-02-11 18:20:00.000000256,2.12,6.7,9.0909
2022-02-11 18:30:00.000000000,2.2,6.6,8.3333
2022-02-11 18:40:00.000000000,2.08,6.8,8.3333
2022-02-11 18:50:00.000000000,1.97,6.8,8.3333
2022-02-11 19:00:00.000000000,2.06,7.0,8.3333
2022-02-11 19:09:59.999999744,1.96,7.2,9.0909
2022-02-11 19:20:00.000000000,1.82,6.8,7.6923
2022-02-11 19:30:00.000000000,1.78,6.6,7.6923
2022-02-11 19:40:00.000000000,1.97,7.2,9.0909
2022-02-11 19:50:00.000000256,2.03,7.6,9.0909
2022-02-11 20:00:00.000000000,1.97,7.7,8.3333
2022-02-11 20:10:00.000000000,2.0,7.3,9.0909
2022-02-11 20:20:00.000000000,1.94,7.2,9.0909
2022-02-11 20:30:00.000000000,1.83,7.1,9.0909
2022-02-11 20:39:59.999999744,1.78,6.9,8.3333
2022-02-11 20:50:00.000000000,1.81,6.9,9.0909
2022-02-11 21:00:00.000000000,1.81,7.3,9.0909
2022-02-11 21:10:00.000000000,1.78,6.8,8.3333
2022-02-11 21:20:00.000000256,1.77,6.6,8.3333
2022-02-11 21:30:00.000000000,1.64,6.6,7.6923
2022-02-11 21:40:00.000000000,1.61,6.7,7.6923
2022-02-11 21:50:00.000000000,1.68,7.0,8.3333
2022-02-11 22:00:00.000000000,1.65,6.9,10.0
2022-02-11 22:09:59.999999744,1.66,6.9,10.0
2022-02-11 22:20:00.000000000,1.62,7.1,8.3333
2022-02-11 22:30:00.000000000,1.6,6.5,8.3333
2022-02-11 22:40:00.000000000,1.57,6.2,9.0909
2022-02-11 22:50:00.000000256,1.6,6.0,9.0909
2022-02-11 23:00:00.000000000,1.63,6.1,9.0909
2022-02-11 23:20:00.000000000,1.51,6.1,7.6923
2022-02-11 23:30:00.000000000,1.47,5.5,9.0909
2022-02-11 23:39:59.999999744,1.47,5.4,9.0909
2022-02-11 23:50:00.000000000,1.52,5.8,9.0909
2022-02-12 00:00:00.000000000,1.49,5.9,12.5
2022-02-12 00:10:00.000000000,1.44,5.7,12.5
2022-02-12 00:20:00.000000256,1.48,5.8,12.5
2022-02-12 00:30:00.000000000,1.43,5.3,9.0909
2022-02-12 00:40:00.000000000,1.42,5.2,11.1111
2022-02-12 00:50:00.000000000,1.52,5.5,8.3333
2022-02-12 01:00:00.000000000,1.52,5.6,12.5
2022-02-12 01:09:59.999999744,1.59,5.3,8.3333
2022-02-12 01:20:00.000000000,1.55,5.2,10.0
2022-02-12 01:30:00.000000000,1.49,5.3,12.5
2022-02-12 01:40:00.000000000,1.53,5.3,12.5
2022-02-12 01:50:00.000000256,1.49,5.1,12.5
2022-02-12 02:00:00.000000000,1.45,5.3,12.5
2022-02-12 02:10:00.000000000,1.44,5.0,9.0909
2022-02-12 02:20:00.000000000,1.48,4.8,9.0909
2022-02-12 02:30:00.000000000,1.48,5.1,4.3478
2022-02-12 02:39:59.999999744,1.53,5.2,12.5
2022-02-12 02:50:00.000000000,1.58,5.0,12.5
2022-02-12 03:00:00.000000000,1.56,5.0,5.0
2022-02-12 03:10:00.000000000,1.56,4.9,5.0
2022-02-12 03:20:00.000000256,1.45,5.0,4.7619
2022-02-12 03:30:00.000000000,1.43,4.9,4.7619
2022-02-12 03:40:00.000000000,1.52,4.9,4.7619
2022-02-12 03:50:00.000000000,1.58,5.0,5.0
2022-02-12 04:00:00.000000000,1.55,5.0,5.0
2022-02-12 04:09:59.999999744,1.54,5.1,5.2632
2022-02-12 04:20:00.000000000,1.49,5.0,5.2632
2022-02-12 04:30:00.000000000,1.49,5.0,5.2632
2022-02-12 04:40:00.000000000,1.51,5.1,5.2632
2022-02-12 04:50:00.000000256,1.47,4.9,5.0
2022-02-12 05:00:00.000000000,1.52,5.0,5.0
2022-02-12 05:10:00.000000000,1.59,5.0,5.0
2022-02-12 05:20:00.000000000,1.6,4.9,5.5556
2022-02-12 05:30:00.000000000,1.62,5.0,5.5556
2022-02-12 05:39:59.999999744,1.57,5.2,5.5556
2022-02-12 05:50:00.000000000,1.56,5.3,5.5556
2022-02-12 06:00:00.000000000,1.71,5.1,5.5556
2022-02-12 06:10:00.000000000,1.69,5.3,5.8824
2022-02-12 06:20:00.000000256,1.71,5.4,5.5556
2022-02-12 06:30:00.000000000,1.73,5.2,5.8824
2022-02-12 06:40:00.000000000,1.71,5.3,5.8824
2022-02-12 06:50:00.000000000,1.72,5.4,5.8824
2022-02-12 07:00:00.000000000,1.68,5.3,5.8824
2022-02-12 07:09:59.999999744,1.67,5.3,5.8824
2022-02-12 07:20:00.000000000,1.69,5.4,6.25
2022-02-12 07:30:00.000000000,1.75,5.4,5.8824
2022-02-12 07:40:00.000000000,1.84,5.4,5.8824
2022-02-12 07:50:00.000000256,1.85,5.2,5.8824
2022-02-12 08:00:00.000000000,1.9,5.3,5.8824
2022-02-12 08:10:00.000000000,2.04,5.7,6.25
2022-02-12 08:20:00.000000000,2.16,5.9,6.25
2022-02-12 08:30:00.000000000,2.05,5.7,6.25
2022-02-12 08:39:59.999999744,2.08,5.4,6.25
2022-02-12 08:50:00.000000000,2.13,5.4,6.25
2022-02-12 09:00:00.000000000,1.97,5.5,6.25
2022-02-12 09:10:00.000000000,2.14,5.6,6.25
2022-02-12 09:20:00.000000256,2.24,5.8,6.6667
2022-02-12 09:30:00.000000000,2.15,5.5,6.6667
2022-02-12 09:40:00.000000000,2.33,5.5,6.6667
2022-02-12 09:50:00.000000000,2.45,5.6,6.6667
2022-02-12 10:00:00.000000000,2.32,5.6,6.25
2022-02-12 10:09:59.999999744,2.42,5.9,6.6667
2022-02-12 10:20:00.000000000,2.57,5.7,6.6667
2022-02-12 10:30:00.000000000,2.55,5.8,6.25
2022-02-12 10:40:00.000000000,2.49,5.7,6.6667
2022-02-12 10:50:00.000000256,2.42,5.5,6.6667
2022-02-12 11:00:00.000000000,2.41,5.5,6.6667
2022-02-12 11:10:00.000000000,2.4,5.5,6.25
2022-02-12 11:20:00.000000000,2.25,5.5,6.25
2022-02-12 11:30:00.000000000,2.21,5.5,6.25
2022-02-12 11:39:59.999999744,2.36,5.5,7.1429
2022-02-12 11:50:00.000000000,2.52,5.5,6.6667
2022-02-12 12:00:00.000000000,2.41,5.5,6.6667
2022-02-12 12:10:00.000000000,2.44,5.5,6.25
2022-02-12 12:20:00.000000256,2.72,5.9,6.25
2022-02-12 12:30:00.000000000,2.59,6.0,6.6667
2022-02-12 12:40:00.000000000,2.4,5.9,6.6667
2022-02-12 12:50:00.000000000,2.3,5.5,6.6667
2022-02-12 13:00:00.000000000,2.29,5.4,6.6667
2022-02-12 13:09:59.999999744,2.43,5.4,6.6667
2022-02-12 13:20:00.000000000,2.37,5.6,6.6667
2022-02-12 13:30:00.000000000,2.32,5.6,6.6667
2022-02-12 13:40:00.000000000,2.2,5.4,6.6667
2022-02-12 13:50:00.000000256,2.22,5.3,6.6667
2022-02-12 14:00:00.000000000,2.46,5.8,6.6667
2022-02-12 14:10:00.000000000,2.59,5.8,6.6667
2022-02-12 14:20:00.000000000,2.43,5.5,6.6667
2022-02-12 14:30:00.000000000,2.55,5.6,7.1429
2022-02-12 14:39:59.999999744,2.67,5.7,7.1429
2022-02-12 14:50:00.000000000,2.56,5.6,7.1429
2022-02-12 15:00:00.000000000,2.56,6.0,7.1429
2022-02-12 15:10:00.000000000,2.76,6.2,7.1429
2022-02-12 15:20:00.000000256,2.73,5.9,7.1429
2022-02-12 15:30:00.000000000,2.64,5.8,7.1429
2022-02-12 15:40:00.000000000,2.76,6.0,7.1429
2022-02-12 15:50:00.000000000,2.77,5.9,7.1429
2022-02-12 16:00:00.000000000,2.86,6.0,7.1429
2022-02-12 16:09:59.999999744,2.76,5.9,7.1429
2022-02-12 16:20:00.000000000,2.8,5.9,7.1429
2022-02-12 16:30:00.000000000,2.73,5.8,7.6923
2022-02-12 16:40:00.000000000,2.58,5.7,7.6923
2022-02-12 16:50:00.000000256,2.87,6.1,7.6923
2022-02-12 17:00:00.000000000,2.76,6.1,7.6923
2022-02-12 17:10:00.000000000,2.53,6.1,7.6923
2022-02-12 17:20:00.000000000,2.66,5.9,7.1429
2022-02-12 17:30:00.000000000,2.76,6.1,7.6923
2022-02-12 17:39:59.999999744,2.96,6.3,7.1429
2022-02-12 17:50:00.000000000,2.98,6.3,7.6923
2022-02-12 18:00:00.000000000,2.82,6.2,7.6923
2022-02-12 18:10:00.000000000,2.92,6.3,7.6923
2022-02-12 18:20:00.000000256,3.1,6.3,7.6923
2022-02-12 18:30:00.000000000,2.93,6.0,8.3333
2022-02-12 18:40:00.000000000,2.87,6.0,7.6923
2022-02-12 18:50:00.000000000,3.01,6.2,7.6923
2022-02-12 19:00:00.000000000,3.02,6.1,7.6923
2022-02-12 19:09:59.999999744,3.01,6.2,7.6923
2022-02-12 19:20:00.000000000,3.02,6.4,7.6923
2022-02-12 19:30:00.000000000,2.95,6.4,7.6923
2022-02-12 19:40:00.000000000,2.71,6.4,7.6923
2022-02-12 19:50:00.000000256,2.83,6.6,7.6923
2022-02-12 20:00:00.000000000,3.05,6.4,7.6923
2022-02-12 20:10:00.000000000,3.07,6.5,8.3333
2022-02-12 20:20:00.000000000,3.05,6.7,8.3333
2022-02-12 20:30:00.000000000,3.03,6.7,8.3333
2022-02-12 20:39:59.999999744,3.0,6.5,7.6923
2022-02-12 20:50:00.000000000,2.83,6.2,7.6923
2022-02-12 21:00:00.000000000,2.69,5.9,7.6923
2022-02-12 21:10:00.000000000,3.01,6.2,7.6923
2022-02-12 21:20:00.000000256,3.0,6.3,7.6923
2022-02-12 21:30:00.000000000,2.85,6.4,8.3333
2022-02-12 21:40:00.000000000,3.13,6.4,8.3333
2022-02-12 21:50:00.000000000,3.04,6.3,8.3333
2022-02-12 22:00:00.000000000,2.75,6.1,8.3333
2022-02-12 22:09:59.999999744,2.78,6.2,8.3333
2022-02-12 22:20:00.000000000,2.87,6.4,8.3333
2022-02-12 22:30:00.000000000,2.84,6.4,7.6923
2022-02-12 22:40:00.000000000,2.67,6.2,7.6923
2022-02-12 22:50:00.000000256,2.55,5.8,8.3333
2022-02-12 23:00:00.000000000,2.75,5.8,6.6667
2022-02-12 23:10:00.000000000,2.84,6.2,7.6923
2022-02-12 23:20:00.000000000,2.78,6.0,7.6923
2022-02-12 23:30:00.000000000,2.71,5.8,7.6923
2022-02-12 23:39:59.999999744,2.63,5.9,7.6923
2022-02-12 23:50:00.000000000,2.63,5.9,7.6923
2022-02-13 00:00:00.000000000,2.59,5.8,7.6923
2022-02-13 00:10:00.000000000,2.66,5.7,7.6923
2022-02-13 00:20:00.000000256,2.72,5.8,7.6923
2022-02-13 00:30:00.000000000,2.63,5.7,7.6923
2022-02-13 00:40:00.000000000,2.72,5.8,7.6923
2022-02-13 00:50:00.000000000,2.86,5.9,7.1429
2022-02-13 01:00:00.000000000,2.99,6.1,7.6923
2022-02-13 01:09:59.999999744,2.81,5.9,7.6923
2022-02-13 01:20:00.000000000,2.75,6.1,7.1429
2022-02-13 01:30:00.000000000,2.79,5.9,7.1429
2022-02-13 01:40:00.000000000,2.58,5.6,7.1429
2022-02-13 01:50:00.000000256,2.61,5.8,7.1429
2022-02-13 02:00:00.000000000,2.66,5.8,7.1429
2022-02-13 02:10:00.000000000,2.65,6.2,7.6923
2022-02-13 02:20:00.000000000,2.64,6.1,7.6923
2022-02-13 02:30:00.000000000,2.46,5.7,7.1429
2022-02-13 02:39:59.999999744,2.28,5.6,7.1429
2022-02-13 02:50:00.000000000,2.42,5.8,7.6923
2022-02-13 03:00:00.000000000,2.46,5.8,7.6923
2022-02-13 03:10:00.000000000,2.41,5.8,7.6923
2022-02-13 03:20:00.000000256,2.52,5.7,7.1429
2022-02-13 03:30:00.000000000,2.39,5.6,6.6667
2022-02-13 03:40:00.000000000,2.31,5.5,6.6667
2022-02-13 03:50:00.000000000,2.38,5.6,7.1429
2022-02-13 04:00:00.000000000,2.24,5.8,7.1429
2022-02-13 04:09:59.999999744,2.26,5.9,6.6667
2022-02-13 04:20:00.000000000,2.28,5.6,6.6667
2022-02-13 04:30:00.000000000,2.21,5.4,7.6923
2022-02-13 04:40:00.000000000,2.22,5.6,7.1429
2022-02-13 04:50:00.000000256,2.39,5.5,7.1429
2022-02-13 05:00:00.000000000,2.37,5.7,7.1429
2022-02-13 05:10:00.000000000,2.31,5.7,7.1429
2022-02-13 05:20:00.000000000,2.28,5.8,7.1429
2022-02-13 05:30:00.000000000,2.19,5.8,7.1429
2022-02-13 05:39:59.999999744,2.23,5.7,7.6923
2022-02-13 05:50:00.000000000,2.1,5.4,7.1429
2022-02-13 06:00:00.000000000,2.03,5.5,7.1429
2022-02-13 06:10:00.000000000,2.1,5.8,7.1429
2022-02-13 06:20:00.000000256,2.21,5.8,7.1429
2022-02-13 06:30:00.000000000,2.16,5.3,7.1429
2022-02-13 06:40:00.000000000,2.2,5.4,7.1429
2022-02-13 06:50:00.000000000,2.31,5.6,7.1429
2022-02-13 07:00:00.000000000,2.32,5.6,7.1429
2022-02-13 07:09:59.999999744,2.26,5.3,7.6923
2022-02-13 07:20:00.000000000,2.19,5.4,7.1429
2022-02-13 07:30:00.000000000,2.27,5.7,7.1429
2022-02-13 07:40:00.000000000,2.18,5.7,7.6923
2022-02-13 07:50:00.000000256,2.12,5.8,6.6667
2022-02-13 08:00:00.000000000,2.09,5.8,7.6923
2022-02-13 08:10:00.000000000,1.99,5.8,7.6923
2022-02-13 08:20:00.000000000,2.31,6.0,7.1429
2022-02-13 08:30:00.000000000,2.36,5.9,7.1429
2022-02-13 08:39:59.999999744,2.14,5.7,7.1429
2022-02-13 08:50:00.000000000,2.24,5.7,7.1429
2022-02-13 09:00:00.000000000,2.21,5.7,7.1429
2022-02-13 09:10:00.000000000,2.22,5.6,7.1429
2022-02-13 09:20:00.000000256,2.26,6.0,7.1429
2022-02-13 09:30:00.000000000,2.33,5.9,7.1429
2022-02-13 09:40:00.000000000,2.33,5.9,7.6923
2022-02-13 09:50:00.000000000,2.14,5.9,7.6923
2022-02-13 10:00:00.000000000,2.14,5.7,7.6923
2022-02-13 10:09:59.999999744,2.26,5.6,6.6667
2022-02-13 10:20:00.000000000,2.24,5.7,6.6667
2022-02-13 10:30:00.000000000,2.18,5.6,7.1429
2022-02-13 10:40:00.000000000,2.37,5.5,7.1429
2022-02-13 10:50:00.000000256,2.52,5.8,7.1429
2022-02-13 11:00:00.000000000,2.46,5.9,7.1429
2022-02-13 11:10:00.000000000,2.42,5.6,7.1429
2022-02-13 11:20:00.000000000,2.48,5.6,7.1429
2022-02-13 11:30:00.000000000,2.5,5.8,7.1429
2022-02-13 11:39:59.999999744,2.55,5.7,7.1429
2022-02-13 11:50:00.000000000,2.78,5.8,7.1429
2022-02-13 12:00:00.000000000,2.73,5.9,7.1429
2022-02-13 12:10:00.000000000,2.82,5.8,7.1429
2022-02-13 12:20:00.000000256,2.79,5.8,7.1429
2022-02-13 12:30:00.000000000,2.67,5.8,7.1429
2022-02-13 12:40:00.000000000,2.48,5.6,7.6923
2022-02-13 12:50:00.000000000,2.33,5.7,6.25
2022-02-13 13:00:00.000000000,2.64,5.6,7.6923
2022-02-13 13:09:59.999999744,2.72,5.5,7.6923
2022-02-13 13:20:00.000000000,2.65,5.6,6.6667
2022-02-13 13:30:00.000000000,2.51,5.6,6.6667
2022-02-13 13:40:00.000000000,2.34,5.5,6.6667
2022-02-13 13:50:00.000000256,2.54,5.6,7.1429
2022-02-13 14:00:00.000000000,2.71,5.9,7.1429
2022-02-13 14:10:00.000000000,2.61,5.8,7.1429
2022-02-13 14:20:00.000000000,2.54,5.8,7.1429
2022-02-13 14:30:00.000000000,2.65,5.9,7.1429
2022-02-13 14:39:59.999999744,2.64,5.7,7.1429
2022-02-13 14:50:00.000000000,2.46,5.6,6.6667
2022-02-13 15:00:00.000000000,2.58,5.9,7.1429
2022-02-13 15:10:00.000000000,2.75,6.0,7.1429
2022-02-13 15:20:00.000000256,2.81,6.0,7.1429
2022-02-13 15:30:00.000000000,2.73,5.9,7.1429
2022-02-13 15:40:00.000000000,2.69,5.9,7.6923
2022-02-13 15:50:00.000000000,2.72,6.0,7.6923
2022-02-13 16:00:00.000000000,2.72,6.1,7.1429
2022-02-13 16:09:59.999999744,2.78,6.0,7.1429
2022-02-13 16:20:00.000000000,2.58,6.0,7.1429
2022-02-13 16:30:00.000000000,2.66,5.8,7.1429
2022-02-13 16:40:00.000000000,2.94,6.0,7.1429
2022-02-13 16:50:00.000000256,2.87,6.2,7.6923
2022-02-13 17:00:00.000000000,2.76,6.0,7.1429
2022-02-13 17:10:00.000000000,2.83,6.1,7.6923
2022-02-13 17:20:00.000000000,2.65,6.1,7.6923
2022-02-13 17:30:00.000000000,2.61,6.2,7.6923
2022-02-13 17:39:59.999999744,2.81,6.1,7.6923
2022-02-13 17:50:00.000000000,2.95,6.0,7.1429
2022-02-13 18:00:00.000000000,3.09,6.5,7.6923
2022-02-13 18:10:00.000000000,2.92,6.4,8.3333
2022-02-13 18:20:00.000000256,2.82,6.2,8.3333
2022-02-13 18:30:00.000000000,2.7,6.0,8.3333
2022-02-13 18:40:00.000000000,2.81,5.7,7.6923
2022-02-13 18:50:00.000000000,2.82,6.0,7.6923
2022-02-13 19:00:00.000000000,2.81,6.4,7.6923
2022-02-13 19:09:59.999999744,2.86,6.3,7.6923
2022-02-13 19:20:00.000000000,2.87,6.2,7.6923
2022-02-13 19:30:00.000000000,2.91,6.3,7.6923
2022-02-13 19:40:00.000000000,2.82,6.3,8.3333
2022-02-13 19:50:00.000000256,2.8,6.2,8.3333
2022-02-13 20:00:00.000000000,2.73,6.1,7.6923
2022-02-13 20:10:00.000000000,2.81,6.4,7.6923
2022-02-13 20:20:00.000000000,2.67,6.4,8.3333
2022-02-13 20:30:00.000000000,2.46,6.2,7.6923
2022-02-13 20:39:59.999999744,2.43,5.9,7.1429
2022-02-13 20:50:00.000000000,2.47,6.1,7.1429
2022-02-13 21:00:00.000000000,2.58,6.0,7.6923
2022-02-13 21:10:00.000000000,2.74,6.1,7.6923
2022-02-13 21:20:00.000000256,2.74,6.4,7.6923
2022-02-13 21:30:00.000000000,2.74,6.2,7.6923
2022-02-13 21:40:00.000000000,2.72,6.4,7.1429
2022-02-13 21:50:00.000000000,2.73,6.3,7.1429
2022-02-13 22:00:00.000000000,2.73,6.3,7.1429
2022-02-13 22:09:59.999999744,2.65,6.3,7.1429
2022-02-13 22:20:00.000000000,2.55,5.9,7.1429
2022-02-13 22:30:00.000000000,2.48,5.8,7.6923
2022-02-13 22:40:00.000000000,2.57,5.8,7.1429
2022-02-13 22:50:00.000000256,2.61,6.1,7.6923
2022-02-13 23:00:00.000000000,2.45,6.0,7.6923
2022-02-13 23:10:00.000000000,2.35,5.9,7.6923
2022-02-13 23:20:00.000000000,2.41,6.1,7.6923
2022-02-13 23:30:00.000000000,2.3,5.6,8.3333
2022-02-13 23:39:59.999999744,2.3,5.4,7.6923
2022-02-13 23:50:00.000000000,2.4,5.5,7.1429
2022-02-14 00:00:00.000000000,2.48,5.6,7.1429
2022-02-14 00:10:00.000000000,2.7,5.7,7.6923
2022-02-14 00:20:00.000000256,2.64,5.8,7.6923
2022-02-14 00:30:00.000000000,2.58,5.7,7.1429
2022-02-14 00:40:00.000000000,2.68,5.8,7.1429
2022-02-14 00:50:00.000000000,2.51,5.6,6.6667
