TIME,VHM0,VTZA
2022-02-07 07:30:00,2.33,5.45
2022-02-07 08:00:00,2.21,5.42
2022-02-07 08:30:00,2.0,5.13
2022-02-07 09:00:00,1.93,5.18
2022-02-07 09:30:00,1.77,5.25
2022-02-07 10:00:00,1.84,5.19
2022-02-07 10:30:00,1.79,5.16
2022-02-07 11:00:00,1.75,5.2
2022-02-07 11:30:00,1.66,5.12
2022-02-07 12:00:00,1.58,4.91
2022-02-07 12:30:00,1.54,5.0
2022-02-07 13:00:00,1.54,5.05
2022-02-07 13:30:00,1.56,5.12
2022-02-07 14:00:00,1.55,5.06
2022-02-07 14:30:00,1.47,4.75
2022-02-07 15:00:00,1.54,4.65
2022-02-07 15:30:00,1.51,4.32
2022-02-07 16:00:00,1.51,4.25
2022-02-07 16:30:00,1.55,4.28
2022-02-07 17:00:00,1.57,3.91
2022-02-07 17:30:00,1.48,3.82
2022-02-07 18:00:00,1.59,3.88
2022-02-07 18:30:00,1.51,3.97
2022-02-07 19:00:00,1.5,3.81
2022-02-07 19:30:00,1.64,3.98
2022-02-07 20:00:00,1.54,4.05
2022-02-07 20:30:00,1.55,4.04
2022-02-07 21:00:00,1.52,4.13
2022-02-07 21:30:00,1.52,4.18
2022-02-07 22:00:00,1.51,4.19
2022-02-07 22:30:00,1.42,4.37
2022-02-07 23:00:00,1.39,4.39
2022-02-07 23:30:00,1.48,4.62
2022-02-08 00:00:00,1.62,4.89
2022-02-08 00:30:00,1.62,4.86
2022-02-08 01:00:00,1.61,4.87
2022-02-08 01:30:00,1.64,4.83
2022-02-08 02:00:00,1.59,4.75
2022-02-08 02:30:00,1.55,4.51
2022-02-08 03:00:00,1.68,4.45
2022-02-08 03:30:00,1.6,4.11
2022-02-08 04:00:00,1.52,3.87
2022-02-08 04:30:00,1.47,3.88
2022-02-08 05:00:00,1.32,3.66
2022-02-08 05:30:00,1.47,3.96
2022-02-08 06:00:00,1.38,3.84
2022-02-08 06:30:00,1.35,3.76
2022-02-08 07:00:00,1.29,3.71
2022-02-08 07:30:00,1.32,3.71
2022-02-08 08:00:00,1.34,3.74
2022-02-08 08:30:00,1.36,3.77
2022-02-08 09:00:00,1.45,3.85
2022-02-08 09:30:00,1.33,3.92
2022-02-08 10:00:00,1.31,4.0
2022-02-08 10:30:00,1.3,4.04
2022-02-08 11:00:00,1.33,4.27
2022-02-08 11:30:00,1.42,4.35
2022-02-08 12:00:00,1.35,4.44
2022-02-08 12:30:00,1.4,4.61
2022-02-08 13:00:00,1.3,4.53
2022-02-08 13:30:00,1.27,4.63
2022-02-08 14:00:00,1.22,4.38
2022-02-08 14:30:00,1.31,4.34
2022-02-08 15:00:00,1.51,4.26
2022-02-08 15:30:00,1.5,4.12
2022-02-08 16:00:00,1.41,3.9
2022-02-08 16:30:00,1.51,3.96
2022-02-08 17:00:00,1.48,3.86
2022-02-08 17:30:00,1.41,3.83
2022-02-08 18:00:00,1.34,3.64
2022-02-08 18:30:00,1.31,3.76
2022-02-08 19:00:00,1.19,3.7
2022-02-08 19:30:00,1.16,3.54
2022-02-08 20:00:00,1.09,3.58
2022-02-08 20:30:00,1.16,3.62
2022-02-08 21:00:00,1.1,3.6
2022-02-08 21:30:00,1.06,3.61
2022-02-08 22:00:00,1.14,3.7
2022-02-08 22:30:00,1.14,3.88
2022-02-08 23:00:00,1.25,4.08
2022-02-08 23:30:00,1.17,4.06
2022-02-09 00:00:00,1.22,4.29
2022-02-09 00:30:00,1.18,4.32
2022-02-09 01:00:00,1.27,4.45
2022-02-09 01:30:00,1.27,4.5
2022-02-09 02:00:00,1.25,4.46
2022-02-09 02:30:00,1.3,4.38
2022-02-09 03:00:00,1.44,4.38
2022-02-09 03:30:00,1.47,4.26
2022-02-09 04:00:00,1.53,4.1
2022-02-09 04:30:00,1.35,3.73
2022-02-09 05:00:00,1.41,3.78
2022-02-09 05:30:00,1.29,3.51
2022-02-09 06:00:00,1.33,3.56
2022-02-09 06:30:00,1.32,3.61
2022-02-09 07:00:00,1.37,3.65
2022-02-09 07:30:00,1.13,3.4
2022-02-09 08:00:00,1.18,3.53
2022-02-09 08:30:00,1.18,3.51
2022-02-09 09:00:00,1.14,3.6
2022-02-09 09:30:00,1.2,3.67
2022-02-09 10:00:00,1.19,3.74
2022-02-09 10:30:00,1.17,3.8
2022-02-09 11:00:00,1.18,3.92
2022-02-09 11:30:00,1.1,3.88
2022-02-09 12:00:00,1.22,4.14
2022-02-09 12:30:00,1.12,4.14
2022-02-09 13:00:00,1.18,4.22
2022-02-09 13:30:00,1.19,4.29
2022-02-09 14:00:00,1.18,4.38
2022-02-09 14:30:00,1.14,4.16
2022-02-09 15:00:00,1.17,4.18
2022-02-09 15:30:00,1.14,3.95
2022-02-09 16:00:00,1.12,3.86
2022-02-09 16:30:00,1.17,3.75
2022-02-09 17:00:00,1.12,3.58
2022-02-09 17:30:00,1.2,3.73
2022-02-09 18:00:00,1.11,3.55
2022-02-09 18:30:00,1.0,3.37
2022-02-09 19:00:00,0.93,3.29
2022-02-09 19:30:00,0.9,3.23
2022-02-09 20:00:00,0.88,3.18
2022-02-09 20:30:00,0.74,3.2
2022-02-09 21:00:00,0.72,3.26
2022-02-09 21:30:00,0.74,3.26
2022-02-09 22:00:00,0.78,3.35
2022-02-09 22:30:00,0.69,3.3
2022-02-09 23:00:00,0.74,3.41
2022-02-09 23:30:00,0.69,3.45
2022-02-10 00:00:00,0.67,3.46
2022-02-10 00:30:00,0.68,3.57
2022-02-10 01:00:00,0.71,3.63
2022-02-10 01:30:00,0.7,3.68
2022-02-10 02:00:00,0.71,3.81
2022-02-10 02:30:00,0.69,3.74
2022-02-10 03:00:00,0.74,3.64
2022-02-10 03:30:00,0.81,3.67
2022-02-10 04:00:00,0.81,3.63
2022-02-10 04:30:00,0.77,3.47
2022-02-10 05:00:00,0.77,3.44
2022-02-10 05:30:00,0.68,3.3
2022-02-10 06:00:00,0.62,3.18
2022-02-10 06:30:00,0.57,3.19
2022-02-10 07:00:00,0.53,3.21
2022-02-10 07:30:00,0.52,3.36
2022-02-10 08:00:00,0.53,3.22
2022-02-10 08:30:00,0.49,3.26
2022-02-10 09:00:00,0.5,3.18
2022-02-10 09:30:00,0.55,3.16
2022-02-10 10:00:00,0.56,3.16
2022-02-10 10:30:00,0.56,3.13
2022-02-10 11:00:00,0.6,3.17
2022-02-10 11:30:00,0.58,3.22
2022-02-10 12:00:00,0.59,3.31
2022-02-10 12:30:00,0.62,3.41
2022-02-10 13:00:00,0.59,3.33
2022-02-10 13:30:00,0.59,3.38
2022-02-10 14:00:00,0.6,3.47
2022-02-10 14:30:00,0.63,3.49
2022-02-10 15:00:00,0.66,3.46
2022-02-10 15:30:00,0.67,3.41
2022-02-10 16:00:00,0.7,3.39
2022-02-10 16:30:00,0.73,3.34
2022-02-10 17:00:00,0.77,3.31
2022-02-10 17:30:00,0.85,3.34
2022-02-10 18:00:00,0.88,3.27
2022-02-10 18:30:00,0.93,3.28
2022-02-10 19:00:00,1.0,3.33
2022-02-10 19:30:00,0.99,3.3
2022-02-10 20:00:00,1.0,3.36
2022-02-10 20:30:00,0.99,3.42
2022-02-10 21:00:00,1.1,3.39
2022-02-10 21:30:00,1.26,3.5
2022-02-10 22:00:00,1.32,3.62
2022-02-10 22:30:00,1.38,3.69
2022-02-10 23:00:00,1.44,3.89
2022-02-10 23:30:00,1.52,4.08
2022-02-11 00:00:00,1.46,4.04
2022-02-11 00:30:00,1.52,4.16
2022-02-11 01:00:00,1.8,4.45
2022-02-11 01:30:00,1.82,4.4
2022-02-11 02:00:00,2.06,4.79
2022-02-11 02:30:00,1.94,4.76
2022-02-11 03:00:00,1.8,4.67
2022-02-11 03:30:00,2.03,4.75
2022-02-11 04:00:00,1.85,4.52
2022-02-11 04:30:00,1.83,4.61
2022-02-11 05:00:00,1.76,4.45
2022-02-11 05:30:00,1.63,4.36
2022-02-11 06:00:00,1.61,4.3
2022-02-11 06:30:00,1.64,4.42
2022-02-11 07:00:00,1.75,4.6
2022-02-11 07:30:00,1.73,4.59
2022-02-11 08:00:00,1.83,4.8
2022-02-11 08:30:00,1.86,5.02
2022-02-11 09:00:00,1.99,5.16
2022-02-11 09:30:00,1.88,5.18
2022-02-11 10:00:00,1.76,5.23
2022-02-11 10:30:00,1.72,5.16
2022-02-11 11:00:00,1.61,5.16
2022-02-11 11:30:00,1.55,5.12
2022-02-11 12:00:00,1.47,4.92
2022-02-11 12:30:00,1.44,5.03
2022-02-11 13:00:00,1.39,5.03
2022-02-11 13:30:00,1.47,5.12
2022-02-11 14:00:00,1.4,5.07
2022-02-11 14:30:00,1.31,5.08
2022-02-11 15:00:00,1.4,5.15
2022-02-11 15:30:00,1.28,5.06
2022-02-11 16:00:00,1.26,5.12
2022-02-11 16:30:00,1.31,5.09
2022-02-11 17:00:00,1.27,5.07
2022-02-11 17:30:00,1.33,5.29
2022-02-11 18:00:00,1.26,5.27
2022-02-11 18:30:00,1.3,5.37
2022-02-11 19:00:00,1.29,5.63
2022-02-11 19:30:00,1.43,5.73
2022-02-11 20:00:00,1.36,5.91
2022-02-11 20:30:00,1.43,6.03
2022-02-11 21:00:00,1.25,5.99
2022-02-11 21:30:00,1.25,6.07
2022-02-11 22:00:00,1.23,5.65
2022-02-11 22:30:00,1.15,5.25
2022-02-11 23:00:00,1.11,4.9
2022-02-11 23:30:00,1.12,4.67
2022-02-12 00:00:00,1.05,4.51
2022-02-12 00:30:00,1.02,4.24
2022-02-12 01:00:00,1.01,4.31
2022-02-12 01:30:00,0.94,4.16
2022-02-12 02:00:00,0.91,3.83
2022-02-12 02:30:00,0.91,3.68
2022-02-12 03:00:00,0.89,3.48
2022-02-12 03:30:00,0.9,3.53
2022-02-12 04:00:00,0.96,3.6
2022-02-12 04:30:00,1.03,3.66
2022-02-12 05:00:00,1.0,3.73
2022-02-12 05:30:00,1.0,3.74
2022-02-12 06:00:00,0.99,3.68
2022-02-12 06:30:00,1.03,3.63
2022-02-12 07:00:00,1.1,3.58
2022-02-12 07:30:00,1.11,3.47
2022-02-12 08:00:00,1.17,3.43
2022-02-12 08:30:00,1.18,3.38
2022-02-12 09:00:00,1.16,3.31
2022-02-12 09:30:00,1.03,3.24
2022-02-12 10:00:00,0.97,3.18
2022-02-12 10:30:00,0.95,3.13
2022-02-12 11:00:00,0.97,3.11
2022-02-12 11:30:00,1.02,3.16
2022-02-12 12:00:00,1.05,3.25
2022-02-12 12:30:00,1.1,3.27
2022-02-12 13:00:00,1.24,3.4
2022-02-12 13:30:00,1.28,3.45
2022-02-12 14:00:00,1.29,3.58
2022-02-12 14:30:00,1.26,3.63
2022-02-12 15:00:00,1.21,3.63
2022-02-12 15:30:00,1.29,3.72
2022-02-12 16:00:00,1.13,3.66
2022-02-12 16:30:00,1.19,3.74
2022-02-12 17:00:00,1.23,3.85
2022-02-12 17:30:00,1.26,3.96
2022-02-12 18:00:00,1.19,3.92
2022-02-12 18:30:00,1.23,3.92
2022-02-12 19:00:00,1.25,3.85
2022-02-12 19:30:00,1.24,3.71
2022-02-12 20:00:00,1.17,3.6
2022-02-12 20:30:00,1.33,3.64
2022-02-12 21:00:00,1.39,3.61
2022-02-12 21:30:00,1.39,3.63
2022-02-12 22:00:00,1.41,3.58
2022-02-12 22:30:00,1.19,3.45
2022-02-12 23:00:00,1.21,3.38
2022-02-12 23:30:00,1.17,3.39
2022-02-13 00:00:00,1.17,3.47
2022-02-13 00:30:00,1.28,3.55
2022-02-13 01:00:00,1.27,3.53
2022-02-13 01:30:00,1.3,3.65
2022-02-13 02:00:00,1.26,3.68
2022-02-13 02:30:00,1.28,3.72
2022-02-13 03:00:00,1.26,3.7
2022-02-13 03:30:00,1.3,3.74
2022-02-13 04:00:00,1.25,3.78
2022-02-13 04:30:00,1.25,3.87
2022-02-13 05:00:00,1.34,4.06
2022-02-13 05:30:00,1.29,4.1
2022-02-13 06:00:00,1.31,4.18
2022-02-13 06:30:00,1.34,4.14
2022-02-13 07:00:00,1.45,4.23
2022-02-13 07:30:00,1.47,4.17
2022-02-13 08:00:00,1.58,4.17
2022-02-13 08:30:00,1.38,3.82
2022-02-13 09:00:00,1.49,3.84
2022-02-13 09:30:00,1.48,3.95
2022-02-13 10:00:00,1.63,3.98
2022-02-13 10:30:00,1.64,3.97
2022-02-13 11:00:00,1.6,3.85
2022-02-13 11:30:00,1.65,3.84
2022-02-13 12:00:00,1.58,3.95
2022-02-13 12:30:00,1.57,3.85
2022-02-13 13:00:00,1.6,3.88
2022-02-13 13:30:00,1.54,3.74
2022-02-13 14:00:00,1.58,3.89
2022-02-13 14:30:00,1.57,3.94
2022-02-13 15:00:00,1.46,3.92
2022-02-13 15:30:00,1.43,3.83
2022-02-13 16:00:00,1.38,3.99
2022-02-13 16:30:00,1.44,4.03
2022-02-13 17:00:00,1.5,4.05
2022-02-13 17:30:00,1.53,4.2
2022-02-13 18:00:00,1.49,4.26
2022-02-13 18:30:00,1.5,4.4
2022-02-13 19:00:00,1.53,4.47
2022-02-13 19:30:00,1.48,4.38
2022-02-13 20:00:00,1.45,4.33
2022-02-13 20:30:00,1.45,4.27
2022-02-13 21:00:00,1.48,4.03
2022-02-13 21:30:00,1.47,4.03
2022-02-13 22:00:00,1.59,4.08
2022-02-13 22:30:00,1.71,4.34
2022-02-13 23:00:00,1.71,4.25
2022-02-13 23:30:00,1.84,4.29
2022-02-14 00:00:00,1.66,4.22
2022-02-14 00:30:00,1.53,3.93
2022-02-14 01:00:00,1.55,3.97
2022-02-14 01:30:00,1.47,3.89
2022-02-14 02:00:00,1.51,3.73
2022-02-14 02:30:00,1.55,3.84
2022-02-14 03:00:00,1.65,4.01
2022-02-14 03:30:00,1.89,4.2
2022-02-14 04:00:00,1.92,4.44
2022-02-14 04:30:00,2.14,4.73
2022-02-14 05:00:00,2.07,4.77
2022-02-14 05:30:00,2.02,5.0
2022-02-14 06:00:00,1.85,4.9
2022-02-14 06:30:00,1.62,4.81
2022-02-14 07:00:00,1.44,4.74
2022-02-14 07:30:00,1.55,4.74
2022-02-14 08:00:00,1.53,4.54
2022-02-14 08:30:00,1.61,4.44
2022-02-14 09:00:00,1.81,4.47
2022-02-14 09:30:00,2.0,4.49
2022-02-14 10:00:00,2.04,4.42
2022-02-14 10:30:00,1.96,4.3
2022-02-14 11:00:00,1.94,4.26
2022-02-14 11:30:00,1.83,4.17
2022-02-14 12:00:00,1.66,3.97
2022-02-14 12:30:00,1.56,3.74
2022-02-14 13:00:00,1.49,3.7
2022-02-14 13:30:00,1.55,3.76
2022-02-14 14:00:00,1.59,3.84
2022-02-14 14:30:00,1.59,4.0
2022-02-14 15:00:00,1.5,3.96
2022-02-14 15:30:00,1.51,3.97
2022-02-14 16:00:00,1.61,4.17
2022-02-14 16:30:00,1.86,4.48
2022-02-14 17:00:00,1.71,4.6
2022-02-14 17:30:00,1.62,4.69
2022-02-14 18:00:00,1.52,4.7
2022-02-14 18:30:00,1.55,4.89
2022-02-14 19:00:00,1.46,4.87
2022-02-14 19:30:00,1.5,4.93
2022-02-14 20:00:00,1.42,4.79
2022-02-14 20:30:00,1.33,4.52
2022-02-14 21:00:00,1.36,4.33
2022-02-14 21:30:00,1.33,4.27
2022-02-14 22:00:00,1.18,3.8
2022-02-14 22:30:00,1.17,3.76
2022-02-14 23:00:00,1.25,3.62
2022-02-14 23:30:00,1.23,3.62
2022-02-15 00:00:00,1.22,3.52
2022-02-15 00:30:00,1.25,3.53
2022-02-15 01:00:00,1.2,3.58
2022-02-15 01:30:00,1.32,3.71
2022-02-15 02:00:00,1.3,3.72
2022-02-15 02:30:00,1.36,3.85
2022-02-15 03:00:00,1.38,3.85
2022-02-15 03:30:00,1.39,3.88
2022-02-15 04:00:00,1.49,4.07
2022-02-15 04:30:00,1.47,4.16
2022-02-15 05:00:00,1.48,4.22
2022-02-15 05:30:00,1.51,4.35
2022-02-15 06:00:00,1.39,4.48
2022-02-15 06:30:00,1.38,4.47
2022-02-15 07:00:00,1.3,4.41
2022-02-15 07:30:00,1.46,4.61
2022-02-15 08:00:00,1.3,4.44
2022-02-15 08:30:00,1.28,4.36
2022-02-15 09:00:00,1.28,4.33
2022-02-15 09:30:00,1.32,4.11
2022-02-15 10:00:00,1.25,3.87
2022-02-15 10:30:00,1.19,3.62
2022-02-15 11:00:00,1.33,3.62
2022-02-15 11:30:00,1.37,3.55
2022-02-15 12:00:00,1.5,3.53
2022-02-15 12:30:00,1.55,3.63
2022-02-15 13:00:00,1.62,3.78
2022-02-15 13:30:00,1.69,3.82
2022-02-15 14:00:00,1.87,4.02
2022-02-15 14:30:00,1.93,4.16
2022-02-15 15:00:00,2.07,4.18
2022-02-15 15:30:00,2.06,4.36
2022-02-15 16:00:00,2.01,4.43
2022-02-15 16:30:00,2.29,4.66
2022-02-15 17:00:00,2.02,4.7
2022-02-15 17:30:00,2.2,4.86
2022-02-15 18:00:00,2.37,5.15
2022-02-15 18:30:00,2.46,5.34
2022-02-15 19:00:00,2.33,5.39
2022-02-15 19:30:00,2.31,5.52
2022-02-15 20:00:00,2.11,5.42
2022-02-15 20:30:00,2.22,5.67
2022-02-15 21:00:00,1.88,5.26
2022-02-15 21:30:00,1.93,5.11
2022-02-15 22:00:00,1.78,4.72
2022-02-15 22:30:00,1.7,4.57
2022-02-15 23:00:00,1.91,4.57
2022-02-15 23:30:00,1.76,4.37
2022-02-16 00:00:00,1.9,4.39
2022-02-16 00:30:00,1.77,4.31
2022-02-16 01:00:00,1.81,4.21
2022-02-16 01:30:00,1.74,4.13
2022-02-16 02:00:00,1.66,4.0
2022-02-16 02:30:00,1.6,4.01
2022-02-16 03:00:00,1.44,3.86
2022-02-16 03:30:00,1.33,3.76
2022-02-16 04:00:00,1.45,3.84
2022-02-16 04:30:00,1.68,4.0
2022-02-16 05:00:00,1.81,4.33
2022-02-16 05:30:00,1.99,4.56
2022-02-16 06:00:00,2.02,4.78
2022-02-16 06:30:00,2.22,5.06
2022-02-16 07:00:00,2.2,5.22
2022-02-16 07:30:00,2.17,5.28
2022-02-16 08:00:00,2.37,5.62
2022-02-16 08:30:00,2.52,5.76
2022-02-16 09:00:00,2.46,5.56
2022-02-16 09:30:00,2.5,5.6
2022-02-16 10:00:00,2.34,5.16
2022-02-16 10:30:00,2.42,5.04
2022-02-16 11:00:00,2.77,5.08
2022-02-16 11:30:00,2.81,5.06
2022-02-16 12:00:00,2.79,4.92
2022-02-16 12:30:00,2.42,4.7
2022-02-16 13:00:00,2.76,4.94
2022-02-16 13:30:00,2.73,4.84
2022-02-16 14:00:00,2.64,4.81
2022-02-16 14:30:00,2.84,4.97
2022-02-16 15:00:00,2.78,4.82
2022-02-16 15:30:00,2.64,4.85
2022-02-16 16:00:00,2.91,5.05
2022-02-16 16:30:00,3.15,5.28
2022-02-16 17:00:00,2.88,5.09
2022-02-16 17:30:00,3.05,5.36
2022-02-16 18:00:00,2.96,5.28
2022-02-16 18:30:00,3.17,5.66
2022-02-16 19:00:00,3.43,5.98
2022-02-16 19:30:00,3.19,5.96
2022-02-16 20:00:00,3.13,6.01
2022-02-16 20:30:00,3.47,6.36
2022-02-16 21:00:00,3.27,6.17
2022-02-16 21:30:00,3.37,6.29
2022-02-16 22:00:00,3.03,5.97
2022-02-16 22:30:00,3.69,6.21
2022-02-16 23:00:00,3.66,5.86
2022-02-16 23:30:00,3.41,5.6
2022-02-17 00:00:00,3.64,5.77
2022-02-17 00:30:00,3.03,5.41
2022-02-17 01:00:00,3.19,5.27
2022-02-17 01:30:00,3.41,5.41
2022-02-17 02:00:00,3.21,5.38
2022-02-17 02:30:00,3.05,5.19
2022-02-17 03:00:00,2.83,5.16
2022-02-17 03:30:00,2.93,5.17
2022-02-17 04:00:00,2.56,4.84
2022-02-17 04:30:00,2.48,4.9
2022-02-17 05:00:00,2.68,5.0
2022-02-17 05:30:00,2.32,4.93
2022-02-17 06:00:00,2.46,5.04
2022-02-17 06:30:00,2.45,5.27
2022-02-17 07:00:00,2.22,5.14
2022-02-17 07:30:00,2.45,5.43
2022-02-17 08:00:00,2.12,5.36
2022-02-17 08:30:00,2.0,5.23
2022-02-17 09:00:00,1.86,5.19
2022-02-17 09:30:00,1.96,5.24
2022-02-17 10:00:00,1.86,5.04
2022-02-17 10:30:00,1.97,4.87
2022-02-17 11:00:00,1.94,4.7
2022-02-17 11:30:00,2.12,4.56
2022-02-17 12:00:00,2.11,4.41
2022-02-17 12:30:00,2.32,4.67
2022-02-17 13:00:00,2.55,4.76
2022-02-17 13:30:00,2.47,4.74
2022-02-17 14:00:00,2.39,4.84
2022-02-17 14:30:00,2.16,4.82
2022-02-17 15:00:00,1.93,4.85
2022-02-17 15:30:00,1.91,4.63
2022-02-17 16:00:00,1.94,4.49
2022-02-17 16:30:00,1.89,4.47
2022-02-17 17:00:00,1.82,4.47
2022-02-17 17:30:00,1.78,4.53
2022-02-17 18:00:00,1.66,4.5
2022-02-17 18:30:00,1.72,4.76
2022-02-17 19:00:00,1.66,4.77
2022-02-17 19:30:00,1.51,4.86
2022-02-17 20:00:00,1.52,5.01
2022-02-17 20:30:00,1.43,4.94
2022-02-17 21:00:00,1.31,5.01
2022-02-17 21:30:00,1.36,4.84
2022-02-17 22:00:00,1.35,4.84
2022-02-17 22:30:00,1.25,4.62
2022-02-17 23:00:00,1.25,4.55
2022-02-17 23:30:00,1.3,4.38
2022-02-18 00:00:00,1.29,4.15
2022-02-18 00:30:00,1.2,3.98
2022-02-18 01:00:00,1.19,3.91
2022-02-18 01:30:00,1.18,3.96
2022-02-18 02:00:00,1.23,4.02
2022-02-18 02:30:00,1.24,3.98
2022-02-18 03:00:00,1.19,3.93
2022-02-18 03:30:00,1.19,3.96
2022-02-18 04:00:00,1.21,3.98
2022-02-18 04:30:00,1.16,3.63
2022-02-18 05:00:00,1.16,3.58
2022-02-18 05:30:00,1.27,3.55
2022-02-18 06:00:00,1.27,3.66
2022-02-18 06:30:00,1.39,3.87
2022-02-18 07:00:00,1.28,3.87
2022-02-18 07:30:00,1.28,3.94
2022-02-18 08:00:00,1.64,4.49
2022-02-18 08:30:00,2.02,5.16
2022-02-18 09:00:00,2.41,5.61
2022-02-18 09:30:00,2.55,5.71
2022-02-18 10:00:00,2.7,5.84
2022-02-18 10:30:00,2.86,5.88
2022-02-18 11:00:00,2.91,5.58
2022-02-18 11:30:00,3.18,5.57
2022-02-18 12:00:00,3.94,5.88
2022-02-18 12:30:00,3.95,5.93
2022-02-18 13:00:00,4.4,6.0
2022-02-18 14:00:00,5.71,6.5
2022-02-18 14:30:00,5.15,6.41
2022-02-18 15:00:00,5.51,6.63
2022-02-18 15:30:00,5.53,6.75
2022-02-18 16:00:00,4.48,6.27
2022-02-18 16:30:00,3.89,5.89
2022-02-18 17:00:00,4.56,6.24
2022-02-18 17:30:00,4.68,6.26
2022-02-18 18:00:00,4.08,6.04
2022-02-18 18:30:00,4.2,6.35
2022-02-18 19:00:00,3.91,6.12
2022-02-18 19:30:00,3.79,6.21
2022-02-18 20:00:00,3.59,6.12
2022-02-18 20:30:00,3.6,6.26
2022-02-18 21:00:00,3.8,6.38
2022-02-18 21:30:00,3.53,6.38
2022-02-18 22:00:00,3.73,6.5
2022-02-18 22:30:00,3.74,6.42
2022-02-18 23:00:00,3.83,6.41
2022-02-18 23:30:00,3.72,6.12
2022-02-19 00:00:00,3.97,6.1
2022-02-19 00:30:00,4.07,6.0
2022-02-19 01:00:00,3.82,5.66
2022-02-19 01:30:00,3.79,5.66
2022-02-19 02:00:00,3.37,5.48
2022-02-19 02:30:00,3.41,5.41
2022-02-19 03:00:00,3.33,5.25
2022-02-19 03:30:00,3.16,5.28
2022-02-19 04:00:00,2.61,4.89
2022-02-19 04:30:00,2.7,5.12
2022-02-19 05:00:00,2.59,4.97
2022-02-19 05:30:00,2.68,5.07
2022-02-19 06:00:00,2.76,5.2
2022-02-19 06:30:00,2.65,5.28
2022-02-19 07:00:00,2.54,5.45
2022-02-19 07:30:00,2.38,5.48
2022-02-19 08:00:00,2.34,5.58
2022-02-19 08:30:00,2.33,5.45
2022-02-19 09:00:00,2.36,5.58
2022-02-19 09:30:00,2.14,5.43
2022-02-19 10:00:00,2.35,5.7
2022-02-19 10:30:00,2.36,5.74
2022-02-19 11:00:00,2.37,5.6
2022-02-19 11:30:00,2.17,5.34
2022-02-19 12:00:00,2.13,4.97
2022-02-19 12:30:00,2.09,4.55
2022-02-19 13:00:00,2.09,4.58
2022-02-19 13:30:00,2.31,4.52
2022-02-19 14:00:00,2.4,4.61
2022-02-19 14:30:00,2.4,4.6
2022-02-19 15:00:00,2.49,4.65
2022-02-19 15:30:00,2.71,4.74
2022-02-19 16:00:00,2.87,4.79
2022-02-19 16:30:00,3.2,5.03
2022-02-19 17:00:00,3.19,5.13
2022-02-19 17:30:00,3.03,5.17
2022-02-19 18:00:00,3.29,5.41
2022-02-19 18:30:00,3.37,5.64
2022-02-19 19:00:00,3.29,5.68
2022-02-19 19:30:00,3.24,5.67
2022-02-19 20:00:00,2.88,5.72
2022-02-19 20:30:00,2.67,5.53
2022-02-19 21:00:00,2.62,5.67
2022-02-19 21:30:00,2.54,5.51
2022-02-19 22:00:00,2.62,5.53
2022-02-19 22:30:00,2.65,5.71
2022-02-19 23:00:00,2.35,5.59
2022-02-19 23:30:00,2.33,5.4
2022-02-20 00:00:00,2.39,5.3
2022-02-20 00:30:00,2.15,4.85
2022-02-20 01:00:00,2.21,4.85
2022-02-20 01:30:00,1.86,4.63
2022-02-20 02:00:00,1.75,4.61
2022-02-20 02:30:00,1.72,4.5
2022-02-20 03:00:00,1.72,4.26
2022-02-20 03:30:00,1.69,4.28
2022-02-20 04:00:00,1.57,3.85
2022-02-20 04:30:00,1.88,4.07
2022-02-20 05:00:00,1.97,4.06
2022-02-20 05:30:00,2.02,4.16
2022-02-20 06:00:00,2.11,4.4
2022-02-20 06:30:00,2.24,4.53
2022-02-20 07:00:00,2.21,4.69
2022-02-20 07:30:00,2.35,4.8
2022-02-20 08:00:00,2.4,5.06
2022-02-20 08:30:00,2.49,5.29
2022-02-20 09:00:00,2.38,5.4
2022-02-20 09:30:00,2.81,5.68
2022-02-20 10:00:00,2.82,5.71
2022-02-20 10:30:00,2.69,5.79
2022-02-20 11:00:00,2.76,5.83
2022-02-20 11:30:00,2.78,5.74
2022-02-20 12:00:00,3.03,5.81
2022-02-20 12:30:00,3.77,6.07
2022-02-20 13:00:00,3.71,5.66
2022-02-20 13:30:00,3.69,5.7
2022-02-20 14:00:00,3.85,5.65
2022-02-20 14:30:00,3.88,5.73
2022-02-20 15:00:00,3.62,5.71
2022-02-20 15:30:00,3.56,5.46
2022-02-20 16:00:00,3.41,5.4
2022-02-20 16:30:00,3.39,5.34
2022-02-20 17:00:00,3.31,5.25
2022-02-20 17:30:00,3.38,5.34
2022-02-20 18:00:00,3.44,5.38
2022-02-20 18:30:00,3.32,5.33
2022-02-20 19:00:00,3.67,5.57
2022-02-20 19:30:00,3.46,5.57
2022-02-20 20:00:00,3.5,5.66
2022-02-20 20:30:00,3.82,5.89
2022-02-20 21:00:00,3.5,6.06
2022-02-20 21:30:00,3.05,5.96
2022-02-20 22:00:00,2.67,5.65
2022-02-20 22:30:00,2.77,5.68
2022-02-20 23:00:00,2.89,5.66
2022-02-20 23:30:00,2.78,5.67
2022-02-21 00:00:00,2.95,5.69
2022-02-21 00:30:00,3.46,5.85
2022-02-21 01:00:00,3.76,5.77
2022-02-21 01:30:00,3.99,5.83
2022-02-21 02:00:00,3.63,5.57
2022-02-21 02:30:00,3.68,5.6
2022-02-21 03:00:00,3.22,5.34
2022-02-21 03:30:00,3.48,5.36
2022-02-21 04:00:00,3.38,5.37
2022-02-21 04:30:00,3.42,5.45
