datetime,significant_wave_height,peak_wave_period
2022-03-21 19:50:00.000000256,0.31,5.8824
2022-03-21 20:00:00.000000000,0.32,4.3478
2022-03-21 20:10:00.000000000,0.32,2.9412
2022-03-21 20:20:00.000000000,0.32,3.4483
2022-03-21 20:30:00.000000000,0.31,5.0
2022-03-21 20:39:59.999999744,0.3,5.0
2022-03-21 20:50:00.000000000,0.28,4.5455
2022-03-21 21:00:00.000000000,0.28,4.5455
2022-03-21 21:10:00.000000000,0.28,12.5
2022-03-21 21:20:00.000000256,0.29,12.5
2022-03-21 21:30:00.000000000,0.29,3.5714
2022-03-21 21:40:00.000000000,0.29,3.5714
2022-03-21 21:50:00.000000000,0.28,3.7037
2022-03-21 22:00:00.000000000,0.27,5.2632
2022-03-21 22:09:59.999999744,0.28,3.7037
2022-03-21 22:20:00.000000000,0.28,3.7037
2022-03-21 22:30:00.000000000,0.27,3.7037
2022-03-21 22:40:00.000000000,0.27,5.0
2022-03-21 22:50:00.000000256,0.26,5.0
2022-03-21 23:00:00.000000000,0.25,4.3478
2022-03-21 23:10:00.000000000,0.26,4.3478
2022-03-21 23:20:00.000000000,0.25,3.8462
2022-03-21 23:30:00.000000000,0.26,3.8462
2022-03-21 23:39:59.999999744,0.27,4.5455
2022-03-21 23:50:00.000000000,0.26,4.1667
2022-03-22 00:00:00.000000000,0.25,3.8462
2022-03-22 00:10:00.000000000,0.26,3.8462
2022-03-22 00:20:00.000000256,0.27,4.3478
2022-03-22 00:30:00.000000000,0.26,4.1667
2022-03-22 00:40:00.000000000,0.25,4.1667
2022-03-22 00:50:00.000000000,0.26,5.0
2022-03-22 01:00:00.000000000,0.25,4.5455
2022-03-22 01:09:59.999999744,0.24,4.5455
2022-03-22 01:20:00.000000000,0.24,4.3478
2022-03-22 01:30:00.000000000,0.26,4.7619
2022-03-22 01:40:00.000000000,0.25,4.7619
2022-03-22 01:50:00.000000256,0.23,4.7619
2022-03-22 02:00:00.000000000,0.23,4.1667
2022-03-22 02:10:00.000000000,0.22,4.1667
2022-03-22 02:20:00.000000000,0.23,4.5455
2022-03-22 02:30:00.000000000,0.24,5.2632
2022-03-22 02:39:59.999999744,0.24,5.2632
2022-03-22 02:50:00.000000000,0.25,7.6923
2022-03-22 03:00:00.000000000,0.25,4.3478
2022-03-22 03:10:00.000000000,0.25,4.3478
2022-03-22 03:20:00.000000256,0.24,4.3478
2022-03-22 03:30:00.000000000,0.24,6.25
2022-03-22 03:40:00.000000000,0.24,7.6923
2022-03-22 03:50:00.000000000,0.24,7.6923
2022-03-22 04:00:00.000000000,0.25,5.2632
2022-03-22 04:09:59.999999744,0.26,5.2632
2022-03-22 04:20:00.000000000,0.27,5.2632
2022-03-22 04:30:00.000000000,0.26,5.2632
2022-03-22 04:40:00.000000000,0.26,5.5556
2022-03-22 04:50:00.000000256,0.25,6.25
2022-03-22 05:00:00.000000000,0.25,6.25
2022-03-22 05:10:00.000000000,0.25,4.7619
2022-03-22 05:20:00.000000000,0.25,6.25
2022-03-22 05:30:00.000000000,0.25,5.8824
2022-03-22 05:39:59.999999744,0.24,5.8824
2022-03-22 05:50:00.000000000,0.25,12.5
2022-03-22 06:00:00.000000000,0.26,5.2632
2022-03-22 06:10:00.000000000,0.25,5.0
2022-03-22 06:20:00.000000256,0.24,6.25
2022-03-22 06:30:00.000000000,0.23,6.6667
2022-03-22 06:40:00.000000000,0.24,6.6667
2022-03-22 06:50:00.000000000,0.24,6.6667
2022-03-22 07:00:00.000000000,0.25,12.5
2022-03-22 07:09:59.999999744,0.25,2.7778
2022-03-22 07:20:00.000000000,0.24,5.8824
2022-03-22 07:30:00.000000000,0.26,6.25
2022-03-22 07:40:00.000000000,0.27,6.25
2022-03-22 07:50:00.000000256,0.28,6.25
2022-03-22 08:00:00.000000000,0.3,5.5556
2022-03-22 08:10:00.000000000,0.29,5.5556
2022-03-22 08:20:00.000000000,0.27,2.5641
2022-03-22 08:30:00.000000000,0.28,5.2632
2022-03-22 08:39:59.999999744,0.29,5.2632
2022-03-22 08:50:00.000000000,0.29,5.5556
2022-03-22 09:00:00.000000000,0.29,2.5
2022-03-22 09:10:00.000000000,0.29,5.8824
2022-03-22 09:20:00.000000256,0.3,5.8824
2022-03-22 09:30:00.000000000,0.3,4.3478
2022-03-22 09:40:00.000000000,0.3,4.3478
2022-03-22 09:50:00.000000000,0.28,2.1277
2022-03-22 10:00:00.000000000,0.28,5.0
2022-03-22 10:09:59.999999744,0.29,5.0
2022-03-22 10:20:00.000000000,0.27,5.0
2022-03-22 10:30:00.000000000,0.26,5.0
2022-03-22 10:40:00.000000000,0.25,2.2222
2022-03-22 10:50:00.000000256,0.25,2.0833
2022-03-22 11:00:00.000000000,0.25,2.1739
2022-03-22 11:10:00.000000000,0.26,2.1739
2022-03-22 11:20:00.000000000,0.25,3.5714
2022-03-22 11:30:00.000000000,0.25,4.0
2022-03-22 11:39:59.999999744,0.26,3.4483
2022-03-22 11:50:00.000000000,0.28,3.4483
2022-03-22 12:00:00.000000000,0.27,4.0
2022-03-22 12:10:00.000000000,0.25,12.5
2022-03-22 12:20:00.000000256,0.24,9.0909
2022-03-22 12:30:00.000000000,0.22,9.0909
2022-03-22 12:40:00.000000000,0.22,7.6923
2022-03-22 12:50:00.000000000,0.23,7.6923
2022-03-22 13:00:00.000000000,0.23,4.7619
2022-03-22 13:09:59.999999744,0.23,7.1429
2022-03-22 13:20:00.000000000,0.25,3.5714
2022-03-22 13:30:00.000000000,0.25,7.6923
2022-03-22 13:40:00.000000000,0.26,7.6923
2022-03-22 13:50:00.000000256,0.26,7.6923
2022-03-22 14:00:00.000000000,0.25,4.3478
2022-03-22 14:10:00.000000000,0.25,4.3478
2022-03-22 14:20:00.000000000,0.25,3.2258
2022-03-22 14:30:00.000000000,0.26,2.5641
2022-03-22 14:39:59.999999744,0.26,5.2632
2022-03-22 14:50:00.000000000,0.25,5.2632
2022-03-22 15:00:00.000000000,0.24,8.3333
2022-03-22 15:10:00.000000000,0.24,8.3333
2022-03-22 15:20:00.000000256,0.24,11.1111
2022-03-22 15:30:00.000000000,0.25,5.2632
2022-03-22 15:40:00.000000000,0.25,9.0909
2022-03-22 15:50:00.000000000,0.24,9.0909
2022-03-22 16:00:00.000000000,0.23,9.0909
2022-03-22 16:09:59.999999744,0.23,8.3333
2022-03-22 16:20:00.000000000,0.23,8.3333
2022-03-22 16:30:00.000000000,0.23,5.2632
2022-03-22 16:40:00.000000000,0.23,8.3333
2022-03-22 16:50:00.000000256,0.23,7.6923
2022-03-22 17:00:00.000000000,0.24,7.6923
2022-03-22 17:10:00.000000000,0.24,9.0909
2022-03-22 17:20:00.000000000,0.23,7.6923
2022-03-22 17:30:00.000000000,0.22,9.0909
2022-03-22 17:39:59.999999744,0.22,9.0909
2022-03-22 17:50:00.000000000,0.21,10.0
2022-03-22 18:00:00.000000000,0.23,9.0909
2022-03-22 18:10:00.000000000,0.24,9.0909
2022-03-22 18:20:00.000000256,0.23,6.6667
2022-03-22 18:30:00.000000000,0.23,6.6667
2022-03-22 18:40:00.000000000,0.24,6.6667
2022-03-22 18:50:00.000000000,0.25,5.2632
2022-03-22 19:00:00.000000000,0.25,5.2632
2022-03-22 19:09:59.999999744,0.24,7.1429
2022-03-22 19:20:00.000000000,0.23,3.3333
2022-03-22 19:30:00.000000000,0.23,2.5
2022-03-22 19:40:00.000000000,0.23,9.0909
2022-03-22 19:50:00.000000256,0.22,9.0909
2022-03-22 20:00:00.000000000,0.23,6.25
2022-03-22 20:10:00.000000000,0.23,8.3333
2022-03-22 20:20:00.000000000,0.22,8.3333
2022-03-22 20:30:00.000000000,0.22,8.3333
2022-03-22 20:39:59.999999744,0.22,7.6923
2022-03-22 20:50:00.000000000,0.23,8.3333
2022-03-22 21:00:00.000000000,0.23,8.3333
2022-03-22 21:10:00.000000000,0.24,5.5556
2022-03-22 21:20:00.000000256,0.26,5.8824
2022-03-22 21:30:00.000000000,0.25,5.8824
2022-03-22 21:40:00.000000000,0.25,5.8824
2022-03-22 21:50:00.000000000,0.26,4.1667
2022-03-22 22:00:00.000000000,0.27,5.0
2022-03-22 22:09:59.999999744,0.28,5.0
2022-03-22 22:20:00.000000000,0.26,5.2632
2022-03-22 22:30:00.000000000,0.24,7.1429
2022-03-22 22:40:00.000000000,0.27,5.2632
2022-03-22 22:50:00.000000256,0.28,5.2632
2022-03-22 23:00:00.000000000,0.24,5.8824
2022-03-22 23:10:00.000000000,0.22,6.25
2022-03-22 23:20:00.000000000,0.21,5.0
2022-03-22 23:30:00.000000000,0.23,7.6923
2022-03-22 23:39:59.999999744,0.23,12.5
2022-03-22 23:50:00.000000000,0.23,5.5556
2022-03-23 00:00:00.000000000,0.23,14.2857
2022-03-23 00:10:00.000000000,0.24,6.6667
2022-03-23 00:20:00.000000256,0.26,6.25
2022-03-23 00:30:00.000000000,0.25,6.25
2022-03-23 00:40:00.000000000,0.23,6.25
2022-03-23 00:50:00.000000000,0.22,6.25
2022-03-23 01:00:00.000000000,0.23,6.6667
2022-03-23 01:09:59.999999744,0.23,7.1429
2022-03-23 01:20:00.000000000,0.22,7.6923
2022-03-23 01:30:00.000000000,0.22,9.0909
2022-03-23 01:40:00.000000000,0.23,6.6667
2022-03-23 01:50:00.000000256,0.24,6.6667
2022-03-23 02:00:00.000000000,0.24,6.6667
2022-03-23 02:10:00.000000000,0.23,8.3333
2022-03-23 02:20:00.000000000,0.25,8.3333
2022-03-23 02:30:00.000000000,0.25,5.2632
2022-03-23 02:39:59.999999744,0.24,9.0909
2022-03-23 02:50:00.000000000,0.25,12.5
2022-03-23 03:00:00.000000000,0.25,7.1429
2022-03-23 03:10:00.000000000,0.24,12.5
2022-03-23 03:20:00.000000256,0.25,9.0909
2022-03-23 03:30:00.000000000,0.25,8.3333
2022-03-23 03:40:00.000000000,0.25,12.5
2022-03-23 03:50:00.000000000,0.27,4.0
2022-03-23 04:00:00.000000000,0.28,14.2857
2022-03-23 04:09:59.999999744,0.28,12.5
2022-03-23 04:20:00.000000000,0.28,12.5
2022-03-23 04:30:00.000000000,0.26,2.9412
2022-03-23 04:40:00.000000000,0.27,7.1429
2022-03-23 04:50:00.000000256,0.28,8.3333
2022-03-23 05:00:00.000000000,0.28,8.3333
2022-03-23 05:10:00.000000000,0.27,10.0
2022-03-23 05:20:00.000000000,0.25,12.5
2022-03-23 05:30:00.000000000,0.24,8.3333
2022-03-23 05:39:59.999999744,0.24,12.5
2022-03-23 05:50:00.000000000,0.25,12.5
2022-03-23 06:00:00.000000000,0.26,12.5
2022-03-23 06:10:00.000000000,0.25,12.5
2022-03-23 06:20:00.000000256,0.24,12.5
2022-03-23 06:30:00.000000000,0.24,3.2258
2022-03-23 06:40:00.000000000,0.24,12.5
2022-03-23 06:50:00.000000000,0.25,12.5
2022-03-23 07:00:00.000000000,0.25,12.5
2022-03-23 07:09:59.999999744,0.23,12.5
2022-03-23 07:20:00.000000000,0.25,12.5
2022-03-23 07:30:00.000000000,0.26,12.5
2022-03-23 07:40:00.000000000,0.25,12.5
2022-03-23 07:50:00.000000256,0.24,12.5
2022-03-23 08:00:00.000000000,0.24,12.5
2022-03-23 08:10:00.000000000,0.24,12.5
2022-03-23 08:20:00.000000000,0.24,12.5
2022-03-23 08:30:00.000000000,0.24,12.5
2022-03-23 08:39:59.999999744,0.25,12.5
2022-03-23 08:50:00.000000000,0.25,12.5
2022-03-23 09:00:00.000000000,0.24,12.5
2022-03-23 09:10:00.000000000,0.25,11.1111
2022-03-23 09:20:00.000000256,0.26,11.1111
2022-03-23 09:30:00.000000000,0.26,11.1111
2022-03-23 09:50:00.000000000,0.29,11.1111
2022-03-23 10:00:00.000000000,0.28,11.1111
2022-03-23 10:09:59.999999744,0.27,11.1111
2022-03-23 10:20:00.000000000,0.28,11.1111
2022-03-23 10:30:00.000000000,0.29,11.1111
2022-03-23 10:40:00.000000000,0.31,11.1111
2022-03-23 10:50:00.000000256,0.3,11.1111
2022-03-23 11:00:00.000000000,0.29,11.1111
2022-03-23 11:10:00.000000000,0.3,11.1111
2022-03-23 11:20:00.000000000,0.31,11.1111
2022-03-23 11:30:00.000000000,0.3,11.1111
2022-03-23 11:39:59.999999744,0.3,11.1111
2022-03-23 11:50:00.000000000,0.33,11.1111
2022-03-23 12:00:00.000000000,0.36,11.1111
2022-03-23 12:10:00.000000000,0.37,11.1111
2022-03-23 12:20:00.000000256,0.34,11.1111
2022-03-23 12:30:00.000000000,0.35,11.1111
2022-03-23 12:40:00.000000000,0.35,11.1111
2022-03-23 12:50:00.000000000,0.35,11.1111
2022-03-23 13:00:00.000000000,0.37,11.1111
2022-03-23 13:09:59.999999744,0.36,11.1111
2022-03-23 13:20:00.000000000,0.36,11.1111
2022-03-23 13:30:00.000000000,0.34,11.1111
2022-03-23 13:40:00.000000000,0.32,10.0
2022-03-23 13:50:00.000000256,0.35,10.0
2022-03-23 14:00:00.000000000,0.37,11.1111
2022-03-23 14:10:00.000000000,0.37,11.1111
2022-03-23 14:20:00.000000000,0.33,11.1111
2022-03-23 14:30:00.000000000,0.33,10.0
2022-03-23 14:39:59.999999744,0.35,11.1111
2022-03-23 14:50:00.000000000,0.33,11.1111
2022-03-23 15:00:00.000000000,0.33,10.0
2022-03-23 15:10:00.000000000,0.34,10.0
2022-03-23 15:20:00.000000256,0.35,10.0
2022-03-23 15:30:00.000000000,0.35,10.0
2022-03-23 15:40:00.000000000,0.34,11.1111
2022-03-23 15:50:00.000000000,0.33,11.1111
2022-03-23 16:00:00.000000000,0.37,11.1111
2022-03-23 16:09:59.999999744,0.4,11.1111
2022-03-23 16:20:00.000000000,0.38,10.0
2022-03-23 16:30:00.000000000,0.35,11.1111
2022-03-23 16:40:00.000000000,0.36,11.1111
2022-03-23 16:50:00.000000256,0.37,10.0
2022-03-23 17:00:00.000000000,0.37,11.1111
2022-03-23 17:10:00.000000000,0.37,11.1111
2022-03-23 17:20:00.000000000,0.36,11.1111
2022-03-23 17:30:00.000000000,0.39,11.1111
2022-03-23 17:39:59.999999744,0.42,11.1111
2022-03-23 17:50:00.000000000,0.4,11.1111
2022-03-23 18:00:00.000000000,0.41,11.1111
2022-03-23 18:10:00.000000000,0.39,11.1111
2022-03-23 18:20:00.000000256,0.33,11.1111
2022-03-23 18:30:00.000000000,0.33,10.0
2022-03-23 18:40:00.000000000,0.36,11.1111
2022-03-23 18:50:00.000000000,0.36,11.1111
2022-03-23 19:00:00.000000000,0.35,11.1111
2022-03-23 19:09:59.999999744,0.34,11.1111
2022-03-23 19:20:00.000000000,0.31,11.1111
2022-03-23 19:30:00.000000000,0.34,11.1111
2022-03-23 19:40:00.000000000,0.36,11.1111
2022-03-23 19:50:00.000000256,0.31,11.1111
2022-03-23 20:00:00.000000000,0.29,11.1111
2022-03-23 20:10:00.000000000,0.3,11.1111
2022-03-23 20:20:00.000000000,0.3,11.1111
2022-03-23 20:30:00.000000000,0.3,10.0
2022-03-23 20:39:59.999999744,0.3,11.1111
2022-03-23 20:50:00.000000000,0.29,11.1111
2022-03-23 21:00:00.000000000,0.29,11.1111
2022-03-23 21:10:00.000000000,0.31,11.1111
2022-03-23 21:20:00.000000256,0.35,10.0
2022-03-23 21:30:00.000000000,0.34,10.0
2022-03-23 21:40:00.000000000,0.32,11.1111
2022-03-23 21:50:00.000000000,0.35,10.0
2022-03-23 22:00:00.000000000,0.36,10.0
2022-03-23 22:09:59.999999744,0.38,11.1111
2022-03-23 22:20:00.000000000,0.41,10.0
2022-03-23 22:30:00.000000000,0.4,10.0
2022-03-23 22:40:00.000000000,0.39,11.1111
2022-03-23 22:50:00.000000256,0.39,11.1111
2022-03-23 23:00:00.000000000,0.36,10.0
2022-03-23 23:10:00.000000000,0.35,10.0
2022-03-23 23:20:00.000000000,0.36,11.1111
2022-03-23 23:30:00.000000000,0.38,10.0
2022-03-23 23:39:59.999999744,0.36,10.0
2022-03-23 23:50:00.000000000,0.36,10.0
2022-03-24 00:00:00.000000000,0.41,10.0
2022-03-24 00:10:00.000000000,0.42,10.0
2022-03-24 00:20:00.000000256,0.39,11.1111
2022-03-24 00:30:00.000000000,0.38,11.1111
2022-03-24 00:40:00.000000000,0.39,11.1111
2022-03-24 00:50:00.000000000,0.39,12.5
2022-03-24 01:00:00.000000000,0.37,10.0
2022-03-24 01:09:59.999999744,0.36,11.1111
2022-03-24 01:20:00.000000000,0.35,12.5
2022-03-24 01:30:00.000000000,0.35,12.5
2022-03-24 01:40:00.000000000,0.37,11.1111
2022-03-24 01:50:00.000000256,0.39,11.1111
2022-03-24 02:00:00.000000000,0.37,11.1111
2022-03-24 02:10:00.000000000,0.33,12.5
2022-03-24 02:20:00.000000000,0.32,12.5
2022-03-24 02:30:00.000000000,0.35,12.5
2022-03-24 02:39:59.999999744,0.35,12.5
2022-03-24 02:50:00.000000000,0.34,11.1111
2022-03-24 03:00:00.000000000,0.36,12.5
2022-03-24 03:10:00.000000000,0.36,12.5
2022-03-24 03:20:00.000000256,0.35,12.5
2022-03-24 03:30:00.000000000,0.34,11.1111
2022-03-24 03:40:00.000000000,0.32,11.1111
2022-03-24 03:50:00.000000000,0.29,10.0
2022-03-24 04:00:00.000000000,0.32,10.0
2022-03-24 04:09:59.999999744,0.33,12.5
2022-03-24 04:20:00.000000000,0.31,12.5
2022-03-24 04:30:00.000000000,0.31,12.5
2022-03-24 04:40:00.000000000,0.34,11.1111
2022-03-24 04:50:00.000000256,0.35,11.1111
2022-03-24 05:00:00.000000000,0.34,11.1111
2022-03-24 05:10:00.000000000,0.36,11.1111
2022-03-24 05:20:00.000000000,0.38,12.5
2022-03-24 05:30:00.000000000,0.36,12.5
2022-03-24 05:39:59.999999744,0.34,12.5
2022-03-24 05:50:00.000000000,0.32,14.2857
2022-03-24 06:00:00.000000000,0.34,11.1111
2022-03-24 06:10:00.000000000,0.36,11.1111
2022-03-24 06:20:00.000000256,0.35,12.5
2022-03-24 06:30:00.000000000,0.32,12.5
2022-03-24 06:40:00.000000000,0.31,12.5
2022-03-24 06:50:00.000000000,0.33,12.5
2022-03-24 07:00:00.000000000,0.33,10.0
2022-03-24 07:09:59.999999744,0.33,10.0
2022-03-24 07:20:00.000000000,0.31,12.5
2022-03-24 07:30:00.000000000,0.29,12.5
2022-03-24 07:40:00.000000000,0.3,12.5
2022-03-24 07:50:00.000000256,0.29,12.5
2022-03-24 08:00:00.000000000,0.29,11.1111
2022-03-24 08:10:00.000000000,0.29,12.5
2022-03-24 08:20:00.000000000,0.3,12.5
2022-03-24 08:30:00.000000000,0.3,12.5
2022-03-24 08:39:59.999999744,0.31,12.5
2022-03-24 08:50:00.000000000,0.29,12.5
2022-03-24 09:00:00.000000000,0.29,12.5
2022-03-24 09:10:00.000000000,0.31,5.5556
2022-03-24 09:20:00.000000256,0.31,12.5
2022-03-24 09:30:00.000000000,0.3,11.1111
2022-03-24 09:40:00.000000000,0.29,12.5
2022-03-24 09:50:00.000000000,0.31,12.5
2022-03-24 10:00:00.000000000,0.32,11.1111
2022-03-24 10:09:59.999999744,0.31,11.1111
2022-03-24 10:20:00.000000000,0.31,12.5
2022-03-24 10:30:00.000000000,0.3,12.5
2022-03-24 10:40:00.000000000,0.28,11.1111
2022-03-24 10:50:00.000000256,0.3,11.1111
2022-03-24 11:00:00.000000000,0.3,11.1111
2022-03-24 11:10:00.000000000,0.31,11.1111
2022-03-24 11:20:00.000000000,0.31,11.1111
2022-03-24 11:30:00.000000000,0.33,12.5
2022-03-24 11:39:59.999999744,0.35,12.5
2022-03-24 11:50:00.000000000,0.33,11.1111
2022-03-24 12:00:00.000000000,0.3,11.1111
2022-03-24 12:10:00.000000000,0.31,12.5
2022-03-24 12:20:00.000000256,0.34,12.5
2022-03-24 12:30:00.000000000,0.35,12.5
2022-03-24 12:40:00.000000000,0.36,11.1111
2022-03-24 12:50:00.000000000,0.34,11.1111
2022-03-24 13:00:00.000000000,0.32,11.1111
2022-03-24 13:09:59.999999744,0.33,11.1111
2022-03-24 13:20:00.000000000,0.32,11.1111
2022-03-24 13:30:00.000000000,0.37,11.1111
2022-03-24 13:40:00.000000000,0.38,11.1111
2022-03-24 13:50:00.000000256,0.34,11.1111
2022-03-24 14:00:00.000000000,0.32,12.5
2022-03-24 14:10:00.000000000,0.32,12.5
2022-03-24 14:20:00.000000000,0.33,11.1111
2022-03-24 14:30:00.000000000,0.33,11.1111
2022-03-24 14:39:59.999999744,0.34,12.5
2022-03-24 14:50:00.000000000,0.34,12.5
2022-03-24 15:00:00.000000000,0.33,12.5
2022-03-24 15:10:00.000000000,0.33,11.1111
2022-03-24 15:20:00.000000256,0.3,11.1111
2022-03-24 15:30:00.000000000,0.29,11.1111
2022-03-24 15:40:00.000000000,0.31,11.1111
2022-03-24 15:50:00.000000000,0.33,11.1111
2022-03-24 16:00:00.000000000,0.32,11.1111
2022-03-24 16:09:59.999999744,0.31,12.5
2022-03-24 16:20:00.000000000,0.3,12.5
2022-03-24 16:30:00.000000000,0.3,12.5
2022-03-24 16:40:00.000000000,0.3,12.5
2022-03-24 16:50:00.000000256,0.3,14.2857
2022-03-24 17:00:00.000000000,0.31,14.2857
2022-03-24 17:10:00.000000000,0.3,12.5
2022-03-24 17:20:00.000000000,0.3,12.5
2022-03-24 17:30:00.000000000,0.3,12.5
2022-03-24 17:39:59.999999744,0.31,12.5
2022-03-24 17:50:00.000000000,0.34,12.5
2022-03-24 18:00:00.000000000,0.31,12.5
2022-03-24 18:10:00.000000000,0.28,12.5
2022-03-24 18:20:00.000000256,0.29,12.5
2022-03-24 18:30:00.000000000,0.28,12.5
2022-03-24 18:40:00.000000000,0.29,12.5
2022-03-24 18:50:00.000000000,0.32,12.5
2022-03-24 19:00:00.000000000,0.3,12.5
2022-03-24 19:09:59.999999744,0.29,12.5
2022-03-24 19:20:00.000000000,0.29,12.5
2022-03-24 19:30:00.000000000,0.3,11.1111
2022-03-24 19:40:00.000000000,0.27,12.5
2022-03-24 19:50:00.000000256,0.27,12.5
2022-03-24 20:00:00.000000000,0.27,12.5
2022-03-24 20:10:00.000000000,0.25,12.5
2022-03-24 20:20:00.000000000,0.24,12.5
2022-03-24 20:30:00.000000000,0.25,12.5
2022-03-24 20:39:59.999999744,0.26,12.5
2022-03-24 20:50:00.000000000,0.28,12.5
2022-03-24 21:00:00.000000000,0.27,12.5
2022-03-24 21:10:00.000000000,0.26,12.5
2022-03-24 21:20:00.000000256,0.26,12.5
2022-03-24 21:30:00.000000000,0.25,12.5
2022-03-24 21:40:00.000000000,0.25,12.5
2022-03-24 21:50:00.000000000,0.26,12.5
2022-03-24 22:00:00.000000000,0.26,11.1111
2022-03-24 22:09:59.999999744,0.26,11.1111
2022-03-24 22:20:00.000000000,0.27,11.1111
2022-03-24 22:30:00.000000000,0.28,11.1111
2022-03-24 22:40:00.000000000,0.32,11.1111
2022-03-24 22:50:00.000000256,0.34,11.1111
2022-03-24 23:00:00.000000000,0.31,11.1111
2022-03-24 23:10:00.000000000,0.29,11.1111
2022-03-24 23:20:00.000000000,0.3,11.1111
2022-03-24 23:30:00.000000000,0.29,11.1111
2022-03-24 23:39:59.999999744,0.27,11.1111
2022-03-24 23:50:00.000000000,0.25,11.1111
2022-03-25 00:00:00.000000000,0.26,11.1111
2022-03-25 00:10:00.000000000,0.3,11.1111
2022-03-25 00:20:00.000000256,0.29,11.1111
2022-03-25 00:30:00.000000000,0.29,11.1111
2022-03-25 00:40:00.000000000,0.32,11.1111
2022-03-25 00:50:00.000000000,0.31,11.1111
2022-03-25 01:00:00.000000000,0.28,11.1111
2022-03-25 01:09:59.999999744,0.29,11.1111
2022-03-25 01:20:00.000000000,0.31,11.1111
2022-03-25 01:30:00.000000000,0.29,11.1111
2022-03-25 01:40:00.000000000,0.28,11.1111
2022-03-25 01:50:00.000000256,0.29,11.1111
2022-03-25 02:00:00.000000000,0.3,11.1111
2022-03-25 02:10:00.000000000,0.27,11.1111
2022-03-25 02:20:00.000000000,0.25,11.1111
2022-03-25 02:30:00.000000000,0.27,11.1111
2022-03-25 02:39:59.999999744,0.3,11.1111
2022-03-25 02:50:00.000000000,0.3,11.1111
2022-03-25 03:00:00.000000000,0.27,10.0
2022-03-25 03:10:00.000000000,0.29,11.1111
2022-03-25 03:20:00.000000256,0.3,11.1111
2022-03-25 03:30:00.000000000,0.28,11.1111
2022-03-25 03:40:00.000000000,0.3,11.1111
2022-03-25 03:50:00.000000000,0.3,11.1111
2022-03-25 04:00:00.000000000,0.32,11.1111
2022-03-25 04:09:59.999999744,0.32,11.1111
2022-03-25 04:20:00.000000000,0.3,12.5
2022-03-25 04:30:00.000000000,0.29,11.1111
2022-03-25 04:40:00.000000000,0.27,11.1111
2022-03-25 04:50:00.000000256,0.27,11.1111
2022-03-25 05:00:00.000000000,0.27,11.1111
2022-03-25 05:10:00.000000000,0.29,11.1111
2022-03-25 05:20:00.000000000,0.33,11.1111
2022-03-25 05:30:00.000000000,0.31,11.1111
2022-03-25 05:39:59.999999744,0.29,12.5
2022-03-25 05:50:00.000000000,0.29,12.5
2022-03-25 06:00:00.000000000,0.27,11.1111
2022-03-25 06:10:00.000000000,0.28,11.1111
2022-03-25 06:20:00.000000256,0.3,12.5
2022-03-25 06:30:00.000000000,0.32,11.1111
2022-03-25 06:40:00.000000000,0.31,11.1111
2022-03-25 06:50:00.000000000,0.31,12.5
2022-03-25 07:00:00.000000000,0.31,12.5
2022-03-25 07:09:59.999999744,0.29,11.1111
2022-03-25 07:20:00.000000000,0.29,12.5
2022-03-25 07:30:00.000000000,0.3,12.5
2022-03-25 07:40:00.000000000,0.3,11.1111
2022-03-25 07:50:00.000000256,0.31,11.1111
2022-03-25 08:00:00.000000000,0.3,11.1111
2022-03-25 08:10:00.000000000,0.28,11.1111
2022-03-25 08:20:00.000000000,0.28,11.1111
2022-03-25 08:30:00.000000000,0.29,11.1111
2022-03-25 08:39:59.999999744,0.26,11.1111
2022-03-25 08:50:00.000000000,0.25,11.1111
2022-03-25 09:00:00.000000000,0.26,11.1111
2022-03-25 09:10:00.000000000,0.25,12.5
2022-03-25 09:20:00.000000256,0.28,12.5
2022-03-25 09:30:00.000000000,0.27,12.5
2022-03-25 09:40:00.000000000,0.28,10.0
2022-03-25 09:50:00.000000000,0.29,11.1111
2022-03-25 10:00:00.000000000,0.29,11.1111
2022-03-25 10:09:59.999999744,0.31,10.0
2022-03-25 10:20:00.000000000,0.27,10.0
2022-03-25 10:30:00.000000000,0.26,11.1111
2022-03-25 10:40:00.000000000,0.29,11.1111
2022-03-25 10:50:00.000000256,0.29,11.1111
2022-03-25 11:00:00.000000000,0.3,11.1111
2022-03-25 11:10:00.000000000,0.31,11.1111
2022-03-25 11:20:00.000000000,0.29,10.0
2022-03-25 11:30:00.000000000,0.3,10.0
2022-03-25 11:39:59.999999744,0.33,11.1111
2022-03-25 11:50:00.000000000,0.34,11.1111
2022-03-25 12:00:00.000000000,0.34,11.1111
2022-03-25 12:10:00.000000000,0.35,11.1111
2022-03-25 12:20:00.000000256,0.35,11.1111
2022-03-25 12:30:00.000000000,0.32,11.1111
2022-03-25 12:40:00.000000000,0.3,9.0909
2022-03-25 12:50:00.000000000,0.35,11.1111
2022-03-25 13:00:00.000000000,0.37,11.1111
2022-03-25 13:09:59.999999744,0.33,11.1111
2022-03-25 13:20:00.000000000,0.3,11.1111
2022-03-25 13:30:00.000000000,0.3,11.1111
2022-03-25 13:40:00.000000000,0.29,11.1111
2022-03-25 13:50:00.000000256,0.32,11.1111
2022-03-25 14:00:00.000000000,0.36,11.1111
2022-03-25 14:10:00.000000000,0.37,11.1111
2022-03-25 14:20:00.000000000,0.39,11.1111
2022-03-25 14:30:00.000000000,0.39,11.1111
