TIME,VHM0,VTZA,VTPK
2022-05-20 20:00:00,0.39,3.2,3.45
2022-05-20 20:30:00,0.36,3.32,3.85
2022-05-20 21:00:00,0.32,3.49,4.0
2022-05-20 21:30:00,0.31,3.67,4.0
2022-05-20 22:00:00,0.3,3.67,3.57
2022-05-20 22:30:00,0.3,3.66,3.7
2022-05-20 23:00:00,0.29,3.64,3.57
2022-05-20 23:30:00,0.3,3.27,3.85
2022-05-21 00:00:00,0.31,3.14,3.85
2022-05-21 00:30:00,0.33,2.95,4.0
2022-05-21 01:00:00,0.36,2.84,2.5
2022-05-21 01:30:00,0.47,2.86,2.94
2022-05-21 02:00:00,0.72,3.43,3.03
2022-05-21 02:30:00,0.95,3.67,3.7
2022-05-21 03:00:00,1.23,4.28,4.35
2022-05-21 03:30:00,1.64,4.62,5.0
2022-05-21 04:00:00,1.77,4.72,5.56
2022-05-21 04:30:00,1.93,5.2,5.56
2022-05-21 05:00:00,1.91,5.75,5.88
2022-05-21 05:30:00,1.82,5.43,5.88
2022-05-21 06:00:00,1.84,4.96,6.25
2022-05-21 06:30:00,1.59,5.24,5.88
2022-05-21 07:00:00,1.57,4.6,6.25
2022-05-21 07:30:00,1.45,4.5,6.25
2022-05-21 08:00:00,1.41,4.28,5.88
2022-05-21 08:30:00,1.25,4.28,5.88
2022-05-21 09:00:00,1.11,4.18,6.25
2022-05-21 09:30:00,1.14,4.13,5.56
2022-05-21 10:00:00,1.05,4.24,5.56
2022-05-21 10:30:00,0.98,4.31,5.26
2022-05-21 11:00:00,0.98,4.22,5.56
2022-05-21 11:30:00,0.97,4.15,5.56
2022-05-21 12:00:00,0.9,4.04,5.56
2022-05-21 12:30:00,1.07,4.15,5.88
2022-05-21 13:00:00,1.18,4.22,5.56
2022-05-21 13:30:00,1.24,4.35,5.56
2022-05-21 14:00:00,1.19,4.49,5.88
2022-05-21 14:30:00,1.25,4.33,5.88
2022-05-21 15:00:00,1.3,4.32,5.56
2022-05-21 15:30:00,1.26,4.61,5.88
2022-05-21 16:00:00,1.35,4.63,6.25
2022-05-21 16:30:00,1.36,4.69,5.56
2022-05-21 17:00:00,1.37,4.65,6.25
2022-05-21 17:30:00,1.38,4.43,6.25
2022-05-21 18:00:00,1.26,4.47,6.67
2022-05-21 18:30:00,1.31,4.39,6.25
2022-05-21 19:00:00,1.21,4.45,6.67
2022-05-21 19:30:00,1.38,4.46,6.25
2022-05-21 20:00:00,1.29,4.3,6.67
2022-05-21 20:30:00,1.24,4.6,7.14
2022-05-21 21:00:00,1.35,4.7,5.88
2022-05-21 21:30:00,1.27,4.73,7.14
2022-05-21 22:00:00,1.19,4.61,6.67
2022-05-21 22:30:00,1.25,4.54,7.14
2022-05-21 23:00:00,1.18,4.46,7.14
2022-05-21 23:30:00,1.16,4.49,6.67
2022-05-22 00:00:00,1.08,4.59,6.25
2022-05-22 00:30:00,1.21,4.59,6.67
2022-05-22 01:00:00,1.23,4.58,6.67
2022-05-22 01:30:00,1.17,4.47,7.14
2022-05-22 02:00:00,1.19,4.45,7.14
2022-05-22 02:30:00,1.12,4.67,6.67
2022-05-22 03:00:00,1.22,4.64,6.67
2022-05-22 03:30:00,1.14,4.45,6.67
2022-05-22 04:00:00,1.1,4.59,6.67
2022-05-22 04:30:00,1.11,4.43,6.67
2022-05-22 05:00:00,1.05,4.39,6.67
2022-05-22 05:30:00,1.06,4.69,6.67
2022-05-22 06:00:00,1.08,4.59,6.25
2022-05-22 06:30:00,1.06,4.59,6.25
2022-05-22 07:00:00,1.0,4.69,6.25
2022-05-22 07:30:00,1.01,4.71,6.25
2022-05-22 08:00:00,0.96,4.65,6.25
2022-05-22 08:30:00,0.98,4.55,6.25
2022-05-22 09:00:00,1.04,4.7,6.25
2022-05-22 09:30:00,0.94,4.63,6.25
2022-05-22 10:00:00,0.86,4.58,6.25
2022-05-22 10:30:00,0.91,4.27,6.25
2022-05-22 11:00:00,0.79,4.28,5.88
2022-05-22 11:30:00,0.84,4.27,5.88
2022-05-22 12:00:00,0.81,4.12,5.88
2022-05-22 12:30:00,0.78,4.2,4.55
2022-05-22 13:00:00,0.69,4.13,5.88
2022-05-22 13:30:00,0.66,4.2,5.88
2022-05-22 14:00:00,0.65,4.09,5.88
2022-05-22 14:30:00,0.66,3.9,5.88
2022-05-22 15:00:00,0.64,3.96,5.56
2022-05-22 15:30:00,0.63,3.93,5.56
2022-05-22 16:00:00,0.64,4.0,5.56
2022-05-22 16:30:00,0.6,3.85,5.26
2022-05-22 17:00:00,0.59,3.78,5.0
2022-05-22 17:30:00,0.59,3.61,4.55
2022-05-22 18:00:00,0.56,3.58,5.0
2022-05-22 18:30:00,0.6,3.59,4.76
2022-05-22 19:00:00,0.61,3.34,5.26
2022-05-22 19:30:00,0.57,3.58,5.0
2022-05-22 20:00:00,0.54,3.51,5.26
2022-05-22 20:30:00,0.54,3.35,5.0
2022-05-22 21:00:00,0.49,3.35,5.0
2022-05-22 21:30:00,0.49,3.31,4.76
2022-05-22 22:00:00,0.48,3.34,5.0
2022-05-22 22:30:00,0.44,3.47,5.0
2022-05-22 23:00:00,0.45,3.39,4.17
2022-05-22 23:30:00,0.42,3.46,4.76
2022-05-23 00:00:00,0.43,3.51,4.76
2022-05-23 00:30:00,0.41,3.28,4.55
2022-05-23 01:00:00,0.42,3.24,4.55
2022-05-23 01:30:00,0.45,3.17,4.17
2022-05-23 02:00:00,0.46,3.22,5.0
2022-05-23 02:30:00,0.52,3.17,4.0
2022-05-23 03:00:00,0.52,3.24,2.94
2022-05-23 03:30:00,0.5,3.11,2.86
2022-05-23 04:00:00,0.44,3.02,4.55
2022-05-23 04:30:00,0.49,3.04,2.78
2022-05-23 05:00:00,0.49,2.98,2.78
2022-05-23 05:30:00,0.51,2.88,2.86
2022-05-23 06:00:00,0.54,3.0,2.78
2022-05-23 06:30:00,0.58,3.04,3.03
2022-05-23 07:00:00,0.55,2.99,4.0
2022-05-23 07:30:00,0.56,2.94,3.45
2022-05-23 08:00:00,0.53,2.88,3.23
2022-05-23 08:30:00,0.52,2.84,3.23
2022-05-23 09:00:00,0.52,2.9,3.33
2022-05-23 09:30:00,0.56,2.94,3.33
2022-05-23 10:00:00,0.58,2.95,3.45
2022-05-23 10:30:00,0.67,3.0,3.57
2022-05-23 11:00:00,0.68,3.03,3.45
2022-05-23 11:30:00,0.65,3.08,3.57
2022-05-23 12:00:00,0.64,3.1,3.7
2022-05-23 12:30:00,0.66,3.2,3.85
2022-05-23 13:00:00,0.62,3.24,3.7
2022-05-23 13:30:00,0.58,3.24,3.85
2022-05-23 14:00:00,0.52,3.18,3.7
2022-05-23 14:30:00,0.54,3.3,3.85
2022-05-23 15:00:00,0.52,3.18,3.85
2022-05-23 15:30:00,0.47,3.13,3.57
2022-05-23 16:00:00,0.5,2.96,3.57
2022-05-23 16:30:00,0.56,3.02,2.94
2022-05-23 17:00:00,0.63,3.05,3.23
2022-05-23 17:30:00,0.65,2.98,3.13
2022-05-23 18:00:00,0.68,2.97,3.7
2022-05-23 18:30:00,0.76,2.99,3.03
2022-05-23 19:00:00,0.78,3.06,3.57
2022-05-23 19:30:00,0.8,3.03,3.33
2022-05-23 20:00:00,0.77,3.03,3.33
2022-05-23 20:30:00,0.78,3.07,3.33
2022-05-23 21:00:00,0.82,3.1,3.45
2022-05-23 21:30:00,0.88,3.11,3.45
2022-05-23 22:00:00,0.88,3.2,3.45
2022-05-23 22:30:00,0.9,3.1,3.57
2022-05-23 23:00:00,0.94,3.3,3.57
2022-05-23 23:30:00,0.91,3.29,3.57
2022-05-24 00:00:00,0.94,3.3,3.57
2022-05-24 00:30:00,0.92,3.35,3.45
2022-05-24 01:00:00,0.9,3.42,3.57
2022-05-24 01:30:00,0.95,3.39,4.0
2022-05-24 02:00:00,0.9,3.51,4.0
2022-05-24 02:30:00,0.97,3.53,3.7
2022-05-24 03:00:00,0.97,3.71,4.35
2022-05-24 03:30:00,1.02,3.62,4.76
2022-05-24 04:00:00,0.91,3.31,4.76
2022-05-24 04:30:00,0.9,3.26,3.85
2022-05-24 05:00:00,0.87,3.31,4.0
2022-05-24 05:30:00,0.94,3.52,4.35
2022-05-24 06:00:00,1.11,3.92,4.35
2022-05-24 06:30:00,1.28,3.93,4.76
2022-05-24 07:00:00,1.31,4.38,4.55
2022-05-24 07:30:00,1.41,5.6,4.76
2022-05-24 08:00:00,1.51,5.5,5.56
2022-05-24 08:30:00,1.38,4.66,5.56
2022-05-24 09:00:00,1.33,4.56,5.26
2022-05-24 09:30:00,1.32,4.26,5.56
2022-05-24 10:00:00,1.32,4.46,5.56
2022-05-24 11:00:00,1.25,4.46,5.56
2022-05-24 12:00:00,1.15,4.59,5.88
2022-05-24 12:30:00,1.15,4.16,5.88
2022-05-24 13:00:00,1.05,4.24,5.56
2022-05-24 13:30:00,1.05,4.15,5.56
2022-05-24 14:00:00,1.04,4.18,5.56
2022-05-24 14:30:00,1.05,4.5,5.56
2022-05-24 15:00:00,1.05,4.22,5.26
2022-05-24 15:30:00,1.08,4.04,5.26
2022-05-24 16:00:00,1.04,3.95,5.26
2022-05-24 16:30:00,0.96,4.08,5.0
2022-05-24 17:00:00,1.01,3.83,5.0
2022-05-24 17:30:00,1.06,3.73,4.76
2022-05-24 18:00:00,1.01,3.75,4.76
2022-05-24 18:30:00,1.07,3.59,4.76
2022-05-24 19:00:00,1.04,3.75,4.76
2022-05-24 19:30:00,1.11,3.8,4.76
2022-05-24 20:00:00,1.23,3.79,4.76
2022-05-24 20:30:00,1.23,3.8,5.0
2022-05-24 21:00:00,1.26,4.11,5.0
2022-05-24 21:30:00,1.48,4.27,5.0
2022-05-24 22:00:00,1.53,4.24,5.56
2022-05-24 22:30:00,1.44,4.44,5.56
2022-05-24 23:00:00,1.54,4.28,5.88
2022-05-24 23:30:00,1.47,4.4,5.56
2022-05-25 00:00:00,1.52,4.55,6.67
2022-05-25 00:30:00,1.6,4.41,5.56
2022-05-25 01:00:00,1.58,4.39,6.67
2022-05-25 01:30:00,1.48,4.45,7.14
2022-05-25 02:00:00,1.51,4.36,7.14
2022-05-25 02:30:00,1.57,4.44,4.76
2022-05-25 03:00:00,1.44,4.45,5.26
2022-05-25 03:30:00,1.45,4.37,7.14
2022-05-25 04:00:00,1.4,4.4,5.26
2022-05-25 04:30:00,1.43,4.45,5.26
2022-05-25 05:00:00,1.36,4.36,6.67
2022-05-25 05:30:00,1.29,4.71,5.26
2022-05-25 06:00:00,1.36,5.01,6.67
2022-05-25 06:30:00,1.3,4.72,6.67
2022-05-25 07:00:00,1.27,4.42,7.14
2022-05-25 07:30:00,1.21,4.49,6.67
2022-05-25 08:00:00,1.26,4.43,6.67
2022-05-25 08:30:00,1.24,4.22,5.56
2022-05-25 09:00:00,1.25,4.48,6.67
2022-05-25 09:30:00,1.33,4.36,6.67
2022-05-25 10:00:00,1.35,4.33,6.67
2022-05-25 10:30:00,1.34,4.18,6.67
2022-05-25 11:00:00,1.4,4.35,6.67
2022-05-25 11:30:00,1.42,4.34,6.67
2022-05-25 12:00:00,1.39,4.33,6.67
2022-05-25 12:30:00,1.32,4.52,6.25
2022-05-25 13:00:00,1.34,4.5,6.25
2022-05-25 13:30:00,1.29,4.28,6.25
2022-05-25 14:00:00,1.32,4.26,6.25
2022-05-25 14:30:00,1.32,4.44,5.88
2022-05-25 15:00:00,1.27,4.67,5.56
2022-05-25 15:30:00,1.22,4.29,4.55
2022-05-25 16:00:00,1.17,4.42,5.88
2022-05-25 16:30:00,1.23,4.12,5.56
2022-05-25 17:00:00,1.26,4.16,5.0
2022-05-25 17:30:00,1.28,4.29,5.56
2022-05-25 18:00:00,1.49,4.3,5.26
2022-05-25 18:30:00,1.45,4.42,5.88
2022-05-25 19:00:00,1.56,4.53,5.0
2022-05-25 19:30:00,1.66,4.7,5.88
2022-05-25 20:00:00,1.86,4.45,5.56
2022-05-25 20:30:00,1.68,4.48,5.56
2022-05-25 21:00:00,1.76,4.43,5.56
2022-05-25 21:30:00,1.85,4.53,5.56
2022-05-25 22:00:00,1.86,4.76,6.25
2022-05-25 22:30:00,1.93,4.98,6.25
2022-05-25 23:00:00,2.08,4.85,6.67
2022-05-25 23:30:00,1.93,4.85,6.67
2022-05-26 00:00:00,1.86,4.54,7.14
2022-05-26 00:30:00,1.9,5.04,6.67
2022-05-26 01:00:00,1.91,4.97,6.67
2022-05-26 01:30:00,1.88,4.78,7.14
2022-05-26 02:00:00,1.93,5.11,7.14
2022-05-26 02:30:00,1.96,4.89,7.69
2022-05-26 03:00:00,1.94,4.9,7.69
2022-05-26 03:30:00,1.87,4.75,6.25
2022-05-26 04:00:00,1.99,4.73,7.69
2022-05-26 04:30:00,1.87,5.01,7.69
2022-05-26 05:00:00,1.95,4.81,7.69
2022-05-26 05:30:00,1.84,4.9,7.69
2022-05-26 06:00:00,1.86,5.0,7.69
2022-05-26 06:30:00,1.93,4.83,5.88
2022-05-26 07:00:00,1.79,4.96,7.14
2022-05-26 07:30:00,1.79,4.66,5.88
2022-05-26 08:00:00,1.65,4.73,7.14
2022-05-26 08:30:00,1.67,4.95,6.67
2022-05-26 09:00:00,1.73,4.97,6.67
2022-05-26 09:30:00,1.7,4.59,6.67
2022-05-26 10:00:00,1.77,5.06,6.67
2022-05-26 10:30:00,1.8,4.62,7.14
2022-05-26 11:00:00,1.83,4.65,5.56
2022-05-26 11:30:00,1.82,4.77,6.25
2022-05-26 12:00:00,1.9,5.07,6.67
2022-05-26 12:30:00,1.98,4.87,7.14
2022-05-26 13:00:00,1.81,4.97,6.67
2022-05-26 13:30:00,1.87,4.68,6.67
2022-05-26 14:00:00,1.87,4.98,6.67
2022-05-26 14:30:00,1.83,4.88,6.25
2022-05-26 15:00:00,1.86,4.88,6.25
2022-05-26 15:30:00,1.8,5.17,6.25
2022-05-26 16:00:00,1.92,5.13,6.67
2022-05-26 16:30:00,1.78,5.48,6.67
2022-05-26 17:00:00,1.87,4.96,7.14
2022-05-26 17:30:00,1.79,5.33,7.14
2022-05-26 18:00:00,1.84,5.24,7.69
2022-05-26 18:30:00,1.75,5.16,8.33
2022-05-26 19:30:00,1.68,5.22,7.14
2022-05-26 20:00:00,1.76,5.43,7.14
2022-05-26 20:30:00,1.63,5.04,6.67
2022-05-26 21:00:00,1.68,4.87,7.69
2022-05-26 21:30:00,1.69,5.09,7.69
2022-05-26 22:00:00,1.66,5.02,7.14
2022-05-26 22:30:00,1.62,4.57,7.14
2022-05-26 23:00:00,1.7,4.71,6.67
2022-05-26 23:30:00,1.77,4.81,7.69
2022-05-27 00:00:00,1.79,4.97,7.69
2022-05-27 00:30:00,2.09,4.82,7.69
2022-05-27 01:00:00,2.07,4.98,7.69
2022-05-27 01:30:00,2.15,5.29,6.67
2022-05-27 02:00:00,2.26,5.08,5.88
2022-05-27 02:30:00,2.25,5.1,7.14
2022-05-27 03:00:00,2.25,5.07,7.69
2022-05-27 03:30:00,2.09,5.11,7.14
2022-05-27 04:00:00,2.06,5.09,7.69
2022-05-27 04:30:00,2.16,5.37,7.69
2022-05-27 05:00:00,2.26,5.21,7.14
2022-05-27 05:30:00,2.4,5.27,7.14
2022-05-27 06:00:00,2.38,5.29,7.14
2022-05-27 06:30:00,2.24,5.15,7.14
2022-05-27 07:00:00,2.29,5.4,7.14
2022-05-27 07:30:00,2.24,5.32,7.14
2022-05-27 08:00:00,2.22,5.22,7.69
2022-05-27 08:30:00,2.2,5.28,7.14
2022-05-27 09:00:00,2.23,5.07,7.69
2022-05-27 09:30:00,2.25,5.3,7.14
2022-05-27 10:00:00,2.25,5.39,7.14
2022-05-27 10:30:00,2.3,5.41,7.14
2022-05-27 11:00:00,2.38,5.27,7.14
2022-05-27 11:30:00,2.42,5.57,7.14
2022-05-27 12:30:00,2.49,5.24,7.69
2022-05-27 13:00:00,2.33,5.94,7.69
2022-05-27 13:30:00,2.36,5.68,8.33
2022-05-27 14:00:00,2.67,5.78,7.14
2022-05-27 14:30:00,2.77,5.67,7.14
2022-05-27 15:00:00,2.75,6.09,7.69
2022-05-27 15:30:00,2.85,5.98,7.69
2022-05-27 16:00:00,2.9,5.83,9.09
2022-05-27 16:30:00,2.97,6.2,9.09
2022-05-27 17:00:00,3.04,5.97,8.33
2022-05-27 17:30:00,3.01,5.8,8.33
2022-05-27 18:00:00,3.18,6.0,9.09
2022-05-27 18:30:00,3.33,5.81,9.09
2022-05-27 19:00:00,3.39,5.85,9.09
2022-05-27 19:30:00,3.02,6.21,8.33
2022-05-27 20:00:00,3.12,6.21,8.33
2022-05-27 20:30:00,3.24,6.2,9.09
2022-05-27 21:00:00,3.29,6.16,8.33
2022-05-27 21:30:00,3.22,5.98,8.33
2022-05-27 22:00:00,3.14,6.04,9.09
2022-05-27 22:30:00,3.11,6.2,9.09
2022-05-27 23:00:00,3.18,6.19,9.09
2022-05-27 23:30:00,3.31,6.19,9.09
2022-05-28 00:00:00,3.17,6.07,9.09
2022-05-28 00:30:00,3.09,6.04,9.09
2022-05-28 01:00:00,3.22,6.13,9.09
2022-05-28 01:30:00,3.27,6.02,8.33
2022-05-28 02:00:00,3.0,6.41,9.09
2022-05-28 02:30:00,3.31,6.52,8.33
2022-05-28 03:00:00,3.6,6.19,9.09
2022-05-28 03:30:00,3.54,6.58,8.33
2022-05-28 04:00:00,3.71,6.26,9.09
2022-05-28 04:30:00,3.61,6.62,9.09
2022-05-28 05:00:00,3.79,6.41,9.09
2022-05-28 05:30:00,3.66,6.81,9.09
2022-05-28 06:00:00,3.8,6.62,8.33
2022-05-28 06:30:00,3.89,6.59,9.09
2022-05-28 07:00:00,3.85,6.69,9.09
2022-05-28 07:30:00,3.87,6.49,9.09
2022-05-28 08:00:00,3.68,6.48,9.09
2022-05-28 08:30:00,3.42,6.4,9.09
2022-05-28 09:00:00,3.56,6.45,9.09
2022-05-28 09:30:00,3.3,6.01,9.09
2022-05-28 10:00:00,3.17,6.22,9.09
2022-05-28 10:30:00,3.15,6.27,9.09
2022-05-28 11:00:00,3.18,5.82,9.09
2022-05-28 11:30:00,2.89,6.15,9.09
2022-05-28 12:00:00,2.94,5.92,9.09
2022-05-28 12:30:00,2.81,6.15,10.0
2022-05-28 13:00:00,3.09,6.1,9.09
2022-05-28 13:30:00,2.74,5.82,9.09
2022-05-28 14:00:00,2.89,6.05,8.33
2022-05-28 14:30:00,2.73,5.97,9.09
2022-05-28 15:00:00,2.76,6.23,9.09
2022-05-28 15:30:00,2.97,5.74,7.69
2022-05-28 16:00:00,2.72,5.87,9.09
2022-05-28 16:30:00,2.86,5.93,9.09
2022-05-28 17:00:00,2.66,5.76,7.69
2022-05-28 17:30:00,2.83,5.95,9.09
2022-05-28 18:00:00,2.79,5.92,9.09
2022-05-28 18:30:00,2.83,5.54,9.09
2022-05-28 19:00:00,2.69,5.66,6.67
2022-05-28 19:30:00,2.72,6.05,9.09
2022-05-28 20:00:00,2.84,5.6,9.09
2022-05-28 20:30:00,2.62,6.07,9.09
2022-05-28 21:00:00,2.69,5.8,9.09
2022-05-28 21:30:00,2.49,5.97,9.09
2022-05-28 22:00:00,2.59,5.95,8.33
2022-05-28 22:30:00,2.51,6.05,9.09
2022-05-28 23:00:00,2.48,5.99,10.0
2022-05-28 23:30:00,2.49,6.17,10.0
2022-05-29 00:00:00,2.6,6.22,10.0
2022-05-29 00:30:00,2.53,6.23,10.53
2022-05-29 01:00:00,2.5,6.2,10.0
2022-05-29 01:30:00,2.6,5.97,10.0
2022-05-29 02:00:00,2.43,6.02,11.11
2022-05-29 02:30:00,2.67,5.81,10.53
2022-05-29 03:00:00,2.48,6.24,8.33
2022-05-29 03:30:00,2.74,6.08,8.33
2022-05-29 04:00:00,2.72,6.04,10.0
2022-05-29 04:30:00,2.7,6.1,7.14
2022-05-29 05:00:00,2.74,5.74,7.14
2022-05-29 05:30:00,2.53,5.97,8.33
2022-05-29 06:00:00,2.69,5.87,10.0
2022-05-29 06:30:00,2.58,5.84,9.09
2022-05-29 07:00:00,2.56,5.72,9.09
2022-05-29 07:30:00,2.51,5.71,7.69
2022-05-29 08:00:00,2.57,5.61,8.33
2022-05-29 08:30:00,2.55,5.73,7.14
2022-05-29 09:00:00,2.48,5.57,8.33
2022-05-29 09:30:00,2.37,5.47,9.09
2022-05-29 10:00:00,2.32,5.59,9.09
2022-05-29 10:30:00,2.44,5.72,9.09
2022-05-29 11:00:00,2.42,5.65,7.69
2022-05-29 11:30:00,2.63,5.64,6.67
2022-05-29 12:00:00,2.51,5.53,7.14
2022-05-29 12:30:00,2.37,5.43,8.33
2022-05-29 13:00:00,2.37,5.62,6.67
2022-05-29 13:30:00,2.38,5.4,6.25
2022-05-29 14:00:00,2.25,5.55,6.67
2022-05-29 14:30:00,2.22,5.21,6.67
2022-05-29 15:00:00,2.02,5.27,6.67
2022-05-29 15:30:00,2.19,5.41,6.25
2022-05-29 16:00:00,2.09,5.43,7.14
2022-05-29 16:30:00,2.04,5.06,8.33
2022-05-29 17:00:00,2.07,5.06,6.67
2022-05-29 17:30:00,1.87,5.11,7.69
2022-05-29 18:00:00,1.84,4.98,8.33
2022-05-29 18:30:00,1.93,4.94,6.67
2022-05-29 19:00:00,1.89,4.98,5.88
2022-05-29 19:30:00,1.79,4.99,6.67
2022-05-29 20:00:00,1.87,4.75,6.25
2022-05-29 20:30:00,1.75,4.86,7.69
2022-05-29 21:00:00,1.71,4.91,7.14
2022-05-29 21:30:00,1.69,4.97,6.67
2022-05-29 22:00:00,1.62,5.17,6.25
2022-05-29 22:30:00,1.6,5.06,7.69
2022-05-29 23:00:00,1.53,4.81,7.69
2022-05-29 23:30:00,1.53,5.11,6.67
2022-05-30 00:00:00,1.61,5.22,6.67
2022-05-30 00:30:00,1.65,5.03,8.33
2022-05-30 01:00:00,1.59,4.87,7.69
2022-05-30 01:30:00,1.46,5.21,7.14
2022-05-30 02:00:00,1.51,5.29,7.14
2022-05-30 02:30:00,1.54,5.03,6.67
2022-05-30 03:00:00,1.33,5.02,6.25
2022-05-30 03:30:00,1.39,5.16,6.25
2022-05-30 04:00:00,1.4,5.3,6.67
2022-05-30 04:30:00,1.36,5.33,6.67
2022-05-30 05:00:00,1.33,5.21,6.67
2022-05-30 05:30:00,1.24,5.19,6.25
2022-05-30 06:00:00,1.26,5.04,7.14
2022-05-30 06:30:00,1.19,5.13,6.25
2022-05-30 07:00:00,1.21,4.89,6.67
2022-05-30 07:30:00,1.18,4.91,5.88
2022-05-30 08:00:00,1.21,4.75,5.88
2022-05-30 08:30:00,1.12,4.82,6.25
2022-05-30 09:00:00,1.14,4.99,5.88
2022-05-30 09:30:00,1.11,4.77,5.88
2022-05-30 10:00:00,1.02,5.01,5.56
2022-05-30 10:30:00,1.03,5.01,10.0
2022-05-30 11:00:00,1.01,4.77,6.25
2022-05-30 11:30:00,0.98,4.98,5.56
2022-05-30 12:00:00,0.94,5.14,5.26
2022-05-30 12:30:00,0.97,5.11,6.67
2022-05-30 13:00:00,0.91,5.11,5.88
2022-05-30 13:30:00,0.91,5.03,5.88
2022-05-30 14:00:00,0.91,5.1,6.67
2022-05-30 14:30:00,0.94,5.2,10.0
2022-05-30 15:00:00,0.87,5.08,10.0
2022-05-30 15:30:00,0.87,5.0,10.0
2022-05-30 16:00:00,0.83,5.19,10.0
2022-05-30 16:30:00,0.93,4.98,10.0
2022-05-30 17:00:00,0.88,5.19,6.25
2022-05-30 17:30:00,0.86,5.02,10.0
2022-05-30 18:00:00,0.83,4.98,6.25
2022-05-30 18:30:00,0.86,4.91,10.0
2022-05-30 19:00:00,0.77,5.12,6.25
2022-05-30 19:30:00,0.76,4.93,5.56
2022-05-30 20:00:00,0.77,5.11,5.88
2022-05-30 20:30:00,0.79,5.3,7.14
2022-05-30 21:00:00,0.78,4.96,10.0
2022-05-30 21:30:00,0.73,5.13,9.09
2022-05-30 22:00:00,0.74,4.92,10.0
2022-05-30 22:30:00,0.73,4.97,10.0
2022-05-30 23:00:00,0.68,5.21,10.0
2022-05-30 23:30:00,0.7,5.21,10.0
2022-05-31 00:00:00,0.68,5.26,6.67
2022-05-31 00:30:00,0.66,5.26,10.0
2022-05-31 01:00:00,0.68,5.03,10.53
2022-05-31 01:30:00,0.63,5.71,10.0
2022-05-31 02:00:00,0.65,5.26,10.0
2022-05-31 02:30:00,0.61,5.32,9.09
2022-05-31 03:00:00,0.67,5.35,10.0
2022-05-31 03:30:00,0.67,5.36,10.0
2022-05-31 04:00:00,0.63,5.41,10.0
2022-05-31 04:30:00,0.61,5.33,9.09
2022-05-31 05:00:00,0.63,5.25,10.0
2022-05-31 05:30:00,0.6,5.05,9.09
2022-05-31 06:00:00,0.59,5.29,9.09
2022-05-31 06:30:00,0.62,5.25,5.88
2022-05-31 07:00:00,0.58,5.13,9.09
2022-05-31 07:30:00,0.58,4.96,9.09
2022-05-31 08:00:00,0.58,5.06,9.09
2022-05-31 08:30:00,0.56,4.89,8.33
2022-05-31 09:00:00,0.54,4.86,8.33
2022-05-31 09:30:00,0.52,5.28,9.09
2022-05-31 10:00:00,0.54,5.19,9.09
2022-05-31 10:30:00,0.49,5.27,9.09
2022-05-31 11:00:00,0.5,5.39,9.09
2022-05-31 11:30:00,0.51,5.51,9.09
2022-05-31 12:00:00,0.48,5.26,9.09
2022-05-31 12:30:00,0.47,5.35,8.33
2022-05-31 13:00:00,0.48,5.36,8.33
2022-05-31 13:30:00,0.47,5.16,9.09
2022-05-31 14:00:00,0.49,5.22,9.09
2022-05-31 14:30:00,0.5,5.11,9.09
2022-05-31 15:00:00,0.47,4.89,8.33
2022-05-31 15:30:00,0.45,4.8,9.09
2022-05-31 16:00:00,0.46,4.66,9.09
2022-05-31 16:30:00,0.45,4.8,9.09
2022-05-31 17:00:00,0.44,4.74,9.09
2022-05-31 17:30:00,0.47,4.69,8.33
2022-05-31 18:00:00,0.45,4.51,7.69
2022-05-31 18:30:00,0.43,4.64,7.14
2022-05-31 19:00:00,0.43,4.47,8.33
2022-05-31 19:30:00,0.45,4.37,8.33
2022-05-31 20:00:00,0.44,4.24,7.14
2022-05-31 20:30:00,0.42,4.4,7.69
2022-05-31 21:00:00,0.43,4.51,7.69
2022-05-31 21:30:00,0.43,4.71,8.33
2022-05-31 22:00:00,0.44,4.81,8.33
2022-05-31 22:30:00,0.43,4.72,8.33
2022-05-31 23:00:00,0.41,4.7,8.33
2022-05-31 23:30:00,0.41,5.09,8.33
2022-06-01 00:00:00,0.39,4.99,8.33
2022-06-01 00:30:00,0.39,5.09,8.33
2022-06-01 01:00:00,0.38,4.99,7.69
2022-06-01 01:30:00,0.4,5.28,7.69
2022-06-01 02:00:00,0.41,4.93,8.33
2022-06-01 02:30:00,0.41,4.75,8.33
2022-06-01 03:00:00,0.39,4.75,4.76
2022-06-01 03:30:00,0.39,4.75,7.69
2022-06-01 04:00:00,0.39,4.84,7.69
2022-06-01 04:30:00,0.36,4.93,8.33
2022-06-01 05:00:00,0.34,4.92,7.69
2022-06-01 05:30:00,0.37,5.09,7.14
2022-06-01 06:00:00,0.37,4.98,7.69
2022-06-01 06:30:00,0.34,4.73,10.0
2022-06-01 07:00:00,0.36,4.65,7.69
2022-06-01 07:30:00,0.34,4.23,7.14
2022-06-01 08:00:00,0.35,4.52,4.35
2022-06-01 08:30:00,0.36,4.29,8.33
2022-06-01 09:00:00,0.34,4.14,7.69
2022-06-01 09:30:00,0.36,3.81,7.69
2022-06-01 10:00:00,0.36,3.7,6.67
2022-06-01 10:30:00,0.39,3.45,7.69
2022-06-01 11:00:00,0.43,3.17,7.69
2022-06-01 11:30:00,0.44,3.14,8.33
2022-06-01 12:00:00,0.47,3.25,8.33
2022-06-01 12:30:00,0.48,3.14,2.44
2022-06-01 13:00:00,0.53,3.32,2.63
