TIME,VHM0
2024-01-18 03:02:00,1.97
2024-01-18 03:32:00,2.1
2024-01-18 04:02:00,1.94
2024-01-18 04:32:00,2.0
2024-01-18 05:02:00,1.91
2024-01-18 05:32:00,1.9
2024-01-18 06:02:00,1.87
2024-01-18 06:32:00,1.89
2024-01-18 07:02:00,1.86
2024-01-18 07:32:00,1.92
2024-01-18 08:02:00,1.89
2024-01-18 08:32:00,1.89
2024-01-18 09:02:00,1.79
2024-01-18 09:32:00,1.86
2024-01-18 10:02:00,1.94
2024-01-18 10:32:00,1.87
2024-01-18 11:02:00,1.84
2024-01-18 11:32:00,1.79
2024-01-18 12:02:00,1.88
2024-01-18 12:32:00,1.84
2024-01-18 13:02:00,1.83
2024-01-18 13:32:00,1.84
2024-01-18 14:02:00,1.97
2024-01-18 14:32:00,1.92
2024-01-18 15:02:00,1.89
2024-01-18 15:32:00,1.9
2024-01-18 16:02:00,1.92
2024-01-18 16:32:00,2.01
2024-01-18 17:02:00,2.02
2024-01-18 17:32:00,2.1
2024-01-18 18:02:00,2.29
2024-01-18 18:32:00,2.18
2024-01-18 19:02:00,2.23
2024-01-18 19:32:00,2.15
2024-01-18 20:02:00,2.2
2024-01-18 20:32:00,2.51
2024-01-18 21:02:00,2.59
2024-01-18 21:32:00,2.57
2024-01-18 22:02:00,2.72
2024-01-18 22:32:00,2.85
2024-01-18 23:02:00,2.85
2024-01-18 23:32:00,2.81
2024-01-19 00:02:00,2.82
2024-01-19 00:32:00,3.06
2024-01-19 01:02:00,3.22
2024-01-19 01:32:00,3.44
2024-01-19 02:02:00,3.46
2024-01-19 02:32:00,3.29
2024-01-19 03:02:00,3.54
2024-01-19 03:32:00,3.36
2024-01-19 04:02:00,3.3
2024-01-19 04:32:00,3.2
2024-01-19 05:02:00,3.19
2024-01-19 05:32:00,3.22
2024-01-19 06:02:00,3.16
2024-01-19 06:32:00,3.18
2024-01-19 07:02:00,3.02
2024-01-19 07:32:00,3.03
2024-01-19 08:02:00,2.88
2024-01-19 08:32:00,3.11
2024-01-19 09:02:00,2.97
2024-01-19 09:32:00,3.31
2024-01-19 10:02:00,3.22
2024-01-19 10:32:00,3.23
2024-01-19 11:02:00,3.14
2024-01-19 11:32:00,3.43
2024-01-19 12:02:00,3.45
2024-01-19 12:32:00,3.42
2024-01-19 13:02:00,3.39
2024-01-19 13:32:00,3.27
2024-01-19 14:02:00,3.74
2024-01-19 14:32:00,3.69
2024-01-19 15:02:00,3.61
2024-01-19 15:32:00,3.6
2024-01-19 16:02:00,3.82
2024-01-19 16:32:00,3.52
2024-01-19 17:02:00,3.9
2024-01-19 17:32:00,3.86
2024-01-19 18:02:00,3.65
2024-01-19 18:32:00,3.86
2024-01-19 19:02:00,3.75
2024-01-19 19:32:00,3.91
2024-01-19 20:02:00,4.1
2024-01-19 20:32:00,3.89
2024-01-19 21:02:00,4.04
2024-01-19 21:32:00,4.06
2024-01-19 22:02:00,4.39
2024-01-19 22:32:00,3.97
2024-01-19 23:02:00,4.21
2024-01-19 23:32:00,4.09
2024-01-20 00:02:00,4.25
2024-01-20 00:32:00,4.34
2024-01-20 01:02:00,4.08
2024-01-20 01:32:00,4.16
2024-01-20 02:02:00,4.07
2024-01-20 02:32:00,4.04
2024-01-20 03:02:00,4.05
2024-01-20 03:32:00,4.13
2024-01-20 04:02:00,3.96
2024-01-20 04:32:00,4.13
2024-01-20 05:02:00,3.62
2024-01-20 05:32:00,3.96
2024-01-20 06:02:00,3.71
2024-01-20 06:32:00,4.01
2024-01-20 07:02:00,3.83
2024-01-20 07:32:00,3.81
2024-01-20 08:02:00,3.54
2024-01-20 08:32:00,3.62
2024-01-20 09:02:00,3.64
2024-01-20 09:32:00,3.67
2024-01-20 10:02:00,3.69
2024-01-20 10:32:00,3.64
2024-01-20 11:02:00,3.66
2024-01-20 11:32:00,3.67
2024-01-20 12:02:00,4.09
2024-01-20 12:32:00,4.11
2024-01-20 13:02:00,3.98
2024-01-20 13:32:00,3.89
2024-01-20 14:02:00,3.49
2024-01-20 14:32:00,3.67
2024-01-20 15:02:00,3.92
2024-01-20 15:32:00,3.63
2024-01-20 16:02:00,3.83
2024-01-20 16:32:00,3.83
2024-01-20 17:02:00,3.62
2024-01-20 17:32:00,3.62
2024-01-20 18:02:00,3.55
2024-01-20 18:32:00,3.55
2024-01-20 19:02:00,3.67
2024-01-20 19:32:00,3.45
2024-01-20 20:02:00,3.43
2024-01-20 20:32:00,3.37
2024-01-20 21:02:00,3.33
2024-01-20 21:32:00,3.08
2024-01-20 22:02:00,3.12
2024-01-20 22:32:00,3.45
2024-01-20 23:02:00,3.68
2024-01-20 23:32:00,3.31
2024-01-21 00:02:00,3.1
2024-01-21 00:32:00,3.4
2024-01-21 01:02:00,3.14
2024-01-21 01:32:00,3.33
2024-01-21 02:02:00,3.0
2024-01-21 02:32:00,3.1
2024-01-21 03:02:00,2.96
2024-01-21 03:32:00,2.92
2024-01-21 04:02:00,3.27
2024-01-21 04:32:00,2.91
2024-01-21 05:02:00,3.26
2024-01-21 05:32:00,3.07
2024-01-21 06:02:00,3.24
2024-01-21 06:32:00,3.3
2024-01-21 07:02:00,3.29
2024-01-21 07:32:00,3.2
2024-01-21 08:02:00,3.26
2024-01-21 08:32:00,3.43
2024-01-21 09:02:00,3.53
2024-01-21 09:32:00,3.77
2024-01-21 10:02:00,3.33
2024-01-21 10:32:00,3.87
2024-01-21 11:02:00,3.89
2024-01-21 11:32:00,3.87
2024-01-21 12:02:00,4.14
2024-01-21 13:02:00,3.77
2024-01-21 13:32:00,3.71
2024-01-21 14:02:00,3.93
2024-01-21 14:32:00,3.52
2024-01-21 15:02:00,3.59
2024-01-21 15:32:00,3.59
2024-01-21 16:02:00,3.67
2024-01-21 16:32:00,3.47
2024-01-21 17:02:00,3.61
2024-01-21 17:32:00,3.36
2024-01-21 18:02:00,3.6
2024-01-21 18:32:00,3.73
2024-01-21 19:02:00,3.73
2024-01-21 19:32:00,3.65
2024-01-21 20:02:00,3.65
2024-01-21 20:32:00,3.67
2024-01-21 21:02:00,3.55
2024-01-21 21:32:00,3.86
2024-01-21 22:02:00,3.77
2024-01-21 22:32:00,4.05
2024-01-21 23:02:00,4.29
2024-01-21 23:32:00,4.08
2024-01-22 00:02:00,4.57
2024-01-22 00:32:00,4.73
2024-01-22 01:02:00,4.95
2024-01-22 01:32:00,5.3
2024-01-22 02:02:00,5.53
2024-01-22 03:02:00,5.46
2024-01-22 03:32:00,9.0
2024-01-22 04:02:00,5.55
2024-01-22 04:32:00,5.62
2024-01-22 05:02:00,5.74
2024-01-22 05:32:00,4.96
2024-01-22 06:02:00,5.0
2024-01-22 06:32:00,5.25
2024-01-22 07:02:00,4.78
2024-01-22 07:32:00,4.76
2024-01-22 08:02:00,4.14
2024-01-22 08:32:00,4.21
2024-01-22 09:02:00,3.88
2024-01-22 09:32:00,3.74
2024-01-22 10:02:00,3.26
2024-01-22 10:32:00,3.24
2024-01-22 11:02:00,3.06
2024-01-22 11:32:00,3.52
2024-01-22 12:02:00,3.34
2024-01-22 12:32:00,3.56
2024-01-22 13:02:00,3.54
2024-01-22 13:32:00,3.52
2024-01-22 14:02:00,3.85
2024-01-22 14:32:00,3.75
2024-01-22 15:02:00,3.98
2024-01-22 15:32:00,3.79
2024-01-22 16:02:00,4.18
2024-01-22 16:32:00,4.25
2024-01-22 17:02:00,4.12
2024-01-22 17:32:00,3.77
2024-01-22 18:02:00,4.13
2024-01-22 18:32:00,3.87
2024-01-22 19:02:00,3.97
2024-01-22 19:32:00,3.63
2024-01-22 20:02:00,3.9
2024-01-22 20:32:00,3.6
2024-01-22 21:02:00,4.09
2024-01-22 21:32:00,4.06
2024-01-22 22:02:00,3.75
2024-01-22 22:32:00,3.91
2024-01-22 23:02:00,3.74
2024-01-22 23:32:00,4.16
2024-01-23 00:02:00,4.2
2024-01-23 00:32:00,4.48
2024-01-23 01:02:00,4.01
2024-01-23 01:32:00,3.79
2024-01-23 02:02:00,4.0
2024-01-23 02:32:00,4.44
2024-01-23 03:02:00,4.66
2024-01-23 03:32:00,4.57
2024-01-23 04:02:00,4.82
2024-01-23 04:32:00,4.7
2024-01-23 05:02:00,4.55
2024-01-23 05:32:00,3.87
2024-01-23 06:02:00,4.31
2024-01-23 06:32:00,4.46
2024-01-23 07:02:00,4.33
2024-01-23 07:32:00,4.09
2024-01-23 08:02:00,4.39
2024-01-23 08:32:00,3.66
2024-01-23 09:02:00,3.75
2024-01-23 09:32:00,3.51
2024-01-23 10:02:00,3.6
2024-01-23 10:32:00,3.5
2024-01-23 11:02:00,3.42
2024-01-23 11:32:00,3.26
2024-01-23 12:02:00,3.11
2024-01-23 12:32:00,3.07
2024-01-23 13:02:00,3.01
2024-01-23 13:32:00,2.9
2024-01-23 14:02:00,2.9
2024-01-23 14:32:00,2.83
2024-01-23 15:02:00,2.92
2024-01-23 15:32:00,2.71
2024-01-23 16:02:00,2.95
2024-01-23 16:32:00,2.59
2024-01-23 17:02:00,2.75
2024-01-23 17:32:00,2.79
2024-01-23 18:02:00,2.81
2024-01-23 18:32:00,3.21
2024-01-23 19:02:00,3.25
2024-01-23 19:32:00,3.54
2024-01-23 20:02:00,3.6
2024-01-23 20:32:00,3.99
2024-01-23 21:02:00,3.77
2024-01-23 21:32:00,3.69
2024-01-23 22:02:00,3.9
2024-01-23 22:32:00,3.81
2024-01-23 23:02:00,3.64
2024-01-23 23:32:00,4.03
2024-01-24 00:02:00,3.87
2024-01-24 00:32:00,4.04
2024-01-24 01:02:00,3.91
2024-01-24 01:32:00,4.11
2024-01-24 02:02:00,4.75
2024-01-24 02:32:00,4.45
2024-01-24 03:02:00,4.61
2024-01-24 03:32:00,4.3
2024-01-24 04:02:00,4.27
2024-01-24 04:32:00,4.37
2024-01-24 05:02:00,4.1
2024-01-24 05:32:00,3.91
2024-01-24 06:02:00,4.34
2024-01-24 07:02:00,4.65
2024-01-24 07:32:00,4.8
2024-01-24 08:02:00,4.89
2024-01-24 08:32:00,4.88
2024-01-24 09:02:00,5.09
2024-01-24 09:32:00,5.81
2024-01-24 10:02:00,5.76
2024-01-24 10:32:00,6.27
2024-01-24 11:02:00,6.05
2024-01-24 11:32:00,6.8
2024-01-24 12:02:00,6.07
2024-01-24 12:32:00,6.21
2024-01-24 13:02:00,5.76
2024-01-24 13:32:00,5.71
2024-01-24 14:02:00,6.28
2024-01-24 14:32:00,5.61
2024-01-24 15:02:00,5.46
2024-01-24 15:32:00,5.46
2024-01-24 16:02:00,5.15
2024-01-24 16:32:00,5.31
2024-01-24 17:02:00,4.88
2024-01-24 17:32:00,4.5
2024-01-24 18:02:00,4.71
2024-01-24 18:32:00,4.36
2024-01-24 19:02:00,4.2
2024-01-24 19:32:00,4.31
2024-01-24 20:02:00,4.49
2024-01-24 20:32:00,4.37
2024-01-24 21:02:00,3.85
2024-01-24 21:32:00,3.68
2024-01-24 22:02:00,3.8
2024-01-24 22:32:00,3.36
2024-01-24 23:02:00,3.43
2024-01-24 23:32:00,3.55
2024-01-25 00:02:00,3.68
2024-01-25 00:32:00,3.51
2024-01-25 01:02:00,3.36
2024-01-25 01:32:00,3.12
2024-01-25 02:02:00,3.24
2024-01-25 02:32:00,3.26
2024-01-25 03:02:00,3.13
2024-01-25 03:32:00,3.06
2024-01-25 04:02:00,3.15
2024-01-25 04:32:00,3.02
2024-01-25 05:02:00,2.79
2024-01-25 05:32:00,2.73
2024-01-25 06:02:00,2.8
2024-01-25 06:32:00,2.65
2024-01-25 07:02:00,2.63
2024-01-25 07:32:00,2.52
2024-01-25 08:02:00,2.51
2024-01-25 08:32:00,2.46
2024-01-25 09:02:00,2.35
2024-01-25 10:02:00,2.37
2024-01-25 10:32:00,2.1
2024-01-25 11:02:00,2.1
2024-01-25 11:32:00,2.08
2024-01-25 12:02:00,2.0
2024-01-25 12:32:00,2.09
2024-01-25 13:02:00,1.92
2024-01-25 13:32:00,1.85
2024-01-25 14:02:00,1.95
2024-01-25 14:32:00,1.97
2024-01-25 15:02:00,1.78
2024-01-25 15:32:00,1.81
2024-01-25 16:02:00,1.79
2024-01-25 16:32:00,1.68
2024-01-25 17:02:00,1.63
2024-01-25 17:32:00,1.68
2024-01-25 18:02:00,1.69
2024-01-25 18:32:00,1.73
2024-01-25 19:02:00,1.47
2024-01-25 19:32:00,1.6
2024-01-25 20:02:00,1.54
2024-01-25 20:32:00,1.44
2024-01-25 21:02:00,1.46
2024-01-25 21:32:00,1.42
2024-01-25 22:02:00,1.44
2024-01-25 22:32:00,1.46
2024-01-25 23:02:00,1.49
2024-01-25 23:32:00,1.46
2024-01-26 00:02:00,1.46
2024-01-26 00:32:00,1.46
2024-01-26 01:02:00,1.52
2024-01-26 01:32:00,1.51
2024-01-26 02:02:00,1.51
2024-01-26 02:32:00,1.59
2024-01-26 03:02:00,1.67
2024-01-26 03:32:00,1.92
2024-01-26 04:02:00,2.0
2024-01-26 04:32:00,2.06
2024-01-26 05:02:00,2.02
2024-01-26 05:32:00,2.19
2024-01-26 06:02:00,2.28
2024-01-26 06:32:00,2.37
2024-01-26 07:02:00,2.47
2024-01-26 07:32:00,2.68
2024-01-26 08:02:00,2.79
2024-01-26 08:32:00,2.99
2024-01-26 09:02:00,2.85
2024-01-26 09:32:00,2.91
2024-01-26 10:02:00,3.08
2024-01-26 10:32:00,3.1
2024-01-26 11:02:00,3.12
2024-01-26 11:32:00,2.96
2024-01-26 12:02:00,2.98
2024-01-26 12:32:00,2.74
2024-01-26 13:02:00,2.8
2024-01-26 13:32:00,2.74
2024-01-26 14:02:00,3.01
2024-01-26 14:32:00,2.9
2024-01-26 15:02:00,3.25
2024-01-26 15:32:00,2.88
2024-01-26 16:02:00,3.2
2024-01-26 16:32:00,3.2
2024-01-26 17:02:00,2.91
2024-01-26 17:32:00,3.23
2024-01-26 18:02:00,3.18
2024-01-26 18:32:00,3.39
2024-01-26 19:02:00,3.29
2024-01-26 19:32:00,3.79
2024-01-26 20:02:00,3.89
2024-01-26 20:32:00,3.34
2024-01-26 21:02:00,3.37
2024-01-26 21:32:00,3.45
2024-01-26 22:02:00,3.19
2024-01-26 22:32:00,3.57
2024-01-26 23:02:00,3.23
2024-01-26 23:32:00,3.11
2024-01-27 00:02:00,2.94
2024-01-27 00:32:00,3.01
2024-01-27 01:02:00,2.84
2024-01-27 01:32:00,2.77
2024-01-27 02:02:00,2.74
2024-01-27 02:32:00,2.55
2024-01-27 03:02:00,2.58
2024-01-27 03:32:00,2.36
2024-01-27 04:02:00,2.53
2024-01-27 04:32:00,2.39
2024-01-27 05:02:00,2.65
2024-01-27 05:32:00,2.5
2024-01-27 06:02:00,2.52
2024-01-27 06:32:00,2.51
2024-01-27 07:02:00,2.48
2024-01-27 07:32:00,2.2
2024-01-27 08:02:00,2.41
2024-01-27 08:32:00,2.23
2024-01-27 09:02:00,2.31
2024-01-27 09:32:00,2.16
2024-01-27 10:02:00,2.03
2024-01-27 10:32:00,2.11
2024-01-27 11:02:00,1.87
2024-01-27 11:32:00,1.8
2024-01-27 12:02:00,1.79
2024-01-27 12:32:00,1.89
2024-01-27 13:02:00,1.83
2024-01-27 13:32:00,1.75
2024-01-27 14:02:00,1.72
2024-01-27 14:32:00,1.76
2024-01-27 15:02:00,1.77
2024-01-27 15:32:00,1.74
2024-01-27 16:02:00,1.95
2024-01-27 16:32:00,1.8
2024-01-27 17:02:00,1.61
2024-01-27 17:32:00,1.74
2024-01-27 18:02:00,1.76
2024-01-27 18:32:00,1.74
2024-01-27 19:02:00,1.76
2024-01-27 19:32:00,1.79
2024-01-27 20:02:00,1.58
2024-01-27 20:32:00,1.62
2024-01-27 21:02:00,1.71
2024-01-27 21:32:00,1.69
2024-01-27 22:02:00,1.62
2024-01-27 22:32:00,1.68
2024-01-27 23:02:00,1.62
2024-01-27 23:32:00,1.6
2024-01-28 00:02:00,1.6
2024-01-28 00:32:00,1.6
2024-01-28 01:02:00,1.56
2024-01-28 01:32:00,1.55
2024-01-28 02:02:00,1.64
2024-01-28 02:32:00,1.63
2024-01-28 03:02:00,1.67
2024-01-28 03:32:00,1.63
2024-01-28 04:02:00,1.6
2024-01-28 04:32:00,1.7
2024-01-28 05:02:00,1.66
2024-01-28 05:32:00,1.74
2024-01-28 06:02:00,1.61
2024-01-28 06:32:00,1.61
2024-01-28 07:02:00,1.7
2024-01-28 07:32:00,1.6
2024-01-28 08:02:00,1.61
2024-01-28 08:32:00,1.67
2024-01-28 09:02:00,1.63
2024-01-28 09:32:00,1.56
2024-01-28 10:02:00,1.48
2024-01-28 10:32:00,1.58
2024-01-28 11:02:00,1.6
2024-01-28 11:32:00,1.56
2024-01-28 12:02:00,1.54
2024-01-28 12:32:00,1.57
2024-01-28 13:02:00,1.55
2024-01-28 13:32:00,1.49
2024-01-28 14:02:00,1.53
2024-01-28 14:32:00,1.52
2024-01-28 15:02:00,1.54
2024-01-28 15:32:00,1.53
2024-01-28 16:02:00,1.58
2024-01-28 16:32:00,1.51
2024-01-28 17:02:00,1.6
2024-01-28 17:32:00,1.52
2024-01-28 18:02:00,1.53
2024-01-28 18:32:00,1.64
2024-01-28 19:02:00,1.66
2024-01-28 19:32:00,1.58
2024-01-28 20:02:00,1.62
2024-01-28 20:32:00,1.67
2024-01-28 21:02:00,1.72
2024-01-28 21:32:00,1.68
2024-01-28 22:02:00,1.71
2024-01-28 22:32:00,1.74
2024-01-28 23:02:00,1.7
2024-01-28 23:32:00,1.67
2024-01-29 00:02:00,1.72
2024-01-29 00:32:00,1.56
2024-01-29 01:02:00,1.76
2024-01-29 01:32:00,1.7
2024-01-29 02:02:00,1.57
2024-01-29 02:32:00,1.61
2024-01-29 03:02:00,1.52
2024-01-29 03:32:00,1.45
2024-01-29 04:02:00,1.41
2024-01-29 04:32:00,1.39
2024-01-29 05:02:00,1.38
2024-01-29 05:32:00,1.27
2024-01-29 06:02:00,1.28
2024-01-29 06:32:00,1.33
2024-01-29 07:02:00,1.24
2024-01-29 07:32:00,1.21
2024-01-29 08:02:00,1.15
2024-01-29 08:32:00,1.16
2024-01-29 09:02:00,1.13
2024-01-29 09:32:00,1.04
2024-01-29 10:02:00,1.04
2024-01-29 10:32:00,1.07
2024-01-29 11:02:00,1.0
2024-01-29 11:32:00,1.04
2024-01-29 12:02:00,0.97
2024-01-29 12:32:00,0.91
2024-01-29 13:02:00,0.92
2024-01-29 13:32:00,0.91
2024-01-29 14:02:00,0.92
2024-01-29 14:32:00,0.91
2024-01-29 15:02:00,0.87
2024-01-29 15:32:00,0.83
2024-01-29 16:02:00,0.84
2024-01-29 16:32:00,0.81
2024-01-29 17:02:00,0.81
2024-01-29 17:32:00,0.79
2024-01-29 18:02:00,0.89
2024-01-29 18:32:00,0.86
2024-01-29 19:02:00,0.85
2024-01-29 19:32:00,0.84
2024-01-29 20:02:00,0.87
2024-01-29 20:32:00,0.86
2024-01-29 21:02:00,0.83
2024-01-29 21:32:00,0.84
2024-01-29 22:02:00,0.79
2024-01-29 22:32:00,0.8
2024-01-29 23:02:00,0.79
2024-01-29 23:32:00,0.76
2024-01-30 00:02:00,0.73
2024-01-30 00:32:00,0.76
2024-01-30 01:02:00,0.79
2024-01-30 01:32:00,0.78
2024-01-30 02:02:00,0.79
2024-01-30 02:32:00,0.83
2024-01-30 03:02:00,0.9
2024-01-30 03:32:00,0.87
2024-01-30 04:02:00,0.93
2024-01-30 04:32:00,0.94
2024-01-30 05:02:00,0.96
2024-01-30 05:32:00,1.03
2024-01-30 06:02:00,1.04
2024-01-30 06:32:00,1.09
2024-01-30 07:02:00,1.19
2024-01-30 07:32:00,1.31
2024-01-30 08:02:00,1.29
2024-01-30 08:32:00,1.34
2024-01-30 09:02:00,1.39
2024-01-30 09:32:00,1.45
2024-01-30 10:02:00,1.41
2024-01-30 10:32:00,1.43
2024-01-30 11:02:00,1.5
2024-01-30 11:32:00,1.62
2024-01-30 12:02:00,1.59
2024-01-30 12:32:00,1.59
2024-01-30 13:02:00,1.71
2024-01-30 13:32:00,1.68
2024-01-30 14:02:00,1.74
2024-01-30 14:32:00,1.58
2024-01-30 15:02:00,1.74
2024-01-30 15:32:00,1.72
2024-01-30 16:02:00,1.67
2024-01-30 16:32:00,1.54
2024-01-30 17:02:00,1.56
2024-01-30 17:32:00,1.57
2024-01-30 18:02:00,1.69
2024-01-30 18:32:00,1.76
2024-01-30 19:02:00,1.76
2024-01-30 19:32:00,2.02
2024-01-30 20:02:00,1.96
2024-01-30 20:32:00,1.99
2024-01-30 21:02:00,2.13
2024-01-30 21:32:00,2.28
2024-01-30 22:02:00,2.24
2024-01-30 22:32:00,2.28
2024-01-30 23:02:00,2.34
2024-01-30 23:32:00,2.27
2024-01-31 00:02:00,2.49
2024-01-31 00:32:00,2.39
2024-01-31 01:02:00,2.52
2024-01-31 01:32:00,2.28
2024-01-31 02:02:00,2.27
2024-01-31 02:32:00,2.22
2024-01-31 03:02:00,2.02
2024-01-31 03:32:00,2.15
2024-01-31 04:02:00,1.87
2024-01-31 04:32:00,1.73
2024-01-31 05:02:00,1.86
2024-01-31 05:32:00,1.79
2024-01-31 06:02:00,1.64
2024-01-31 06:32:00,1.74
2024-01-31 07:02:00,1.74
2024-01-31 07:32:00,1.67
2024-01-31 08:02:00,1.79
2024-01-31 08:32:00,1.69
2024-01-31 09:02:00,1.87
2024-01-31 09:32:00,1.85
2024-01-31 10:02:00,2.03
2024-01-31 10:32:00,2.12
2024-01-31 11:02:00,2.14
2024-01-31 11:32:00,2.25
2024-01-31 12:02:00,2.16
2024-01-31 12:32:00,2.48
2024-01-31 13:02:00,2.32
2024-01-31 13:32:00,2.51
2024-01-31 14:02:00,2.49
2024-01-31 14:32:00,2.67
2024-01-31 15:02:00,2.62
2024-01-31 15:32:00,2.82
2024-01-31 16:02:00,3.12
2024-01-31 16:32:00,3.08
2024-01-31 17:02:00,3.55
2024-01-31 17:32:00,3.71
2024-01-31 18:02:00,3.73
2024-01-31 18:32:00,3.82
2024-01-31 19:02:00,3.81
2024-01-31 19:32:00,3.96
2024-01-31 20:02:00,3.86
2024-01-31 20:32:00,3.93
2024-01-31 21:02:00,3.47
2024-01-31 21:32:00,3.73
2024-01-31 22:02:00,3.69
2024-01-31 22:32:00,3.69
2024-01-31 23:02:00,4.09
2024-01-31 23:32:00,3.24
2024-02-01 00:02:00,3.42
2024-02-01 00:32:00,3.11
2024-02-01 01:02:00,3.06
2024-02-01 01:32:00,2.85
2024-02-01 02:02:00,2.72
2024-02-01 02:32:00,2.92
2024-02-01 03:02:00,2.52
2024-02-01 03:32:00,2.72
2024-02-01 04:02:00,2.7
2024-02-01 04:32:00,2.61
2024-02-01 05:02:00,2.44
2024-02-01 05:32:00,2.58
2024-02-01 06:02:00,2.27
2024-02-01 06:32:00,2.27
2024-02-01 07:02:00,2.5
2024-02-01 07:32:00,2.43
2024-02-01 08:02:00,2.52
2024-02-01 08:32:00,2.68
2024-02-01 09:02:00,2.49
2024-02-01 09:32:00,2.82
2024-02-01 10:02:00,2.65
2024-02-01 10:32:00,2.98
2024-02-01 11:02:00,3.56
2024-02-01 11:32:00,3.3
2024-02-01 12:02:00,3.07
2024-02-01 12:32:00,3.15
2024-02-01 13:02:00,3.36
2024-02-01 13:32:00,3.28
2024-02-01 14:02:00,3.1
2024-02-01 14:32:00,3.15
2024-02-01 15:02:00,3.15
2024-02-01 15:32:00,3.22
2024-02-01 16:02:00,3.2
2024-02-01 16:32:00,3.22
2024-02-01 17:02:00,3.07
2024-02-01 17:32:00,3.09
2024-02-01 18:02:00,3.15
2024-02-01 18:32:00,3.09
2024-02-01 19:02:00,3.17
2024-02-01 19:32:00,2.93
2024-02-01 20:02:00,3.14
2024-02-01 20:32:00,2.96
2024-02-01 21:02:00,2.87
2024-02-01 21:32:00,2.68
2024-02-01 22:02:00,2.69
2024-02-01 22:32:00,2.79
2024-02-01 23:02:00,2.84
2024-02-01 23:32:00,2.64
2024-02-02 00:02:00,2.86
2024-02-02 00:32:00,2.7
2024-02-02 01:02:00,2.84
2024-02-02 01:32:00,2.73
2024-02-02 02:03:00,2.68
2024-02-02 02:32:00,2.78
2024-02-02 03:02:00,2.81
2024-02-02 03:32:00,2.78
2024-02-02 04:02:00,2.75
2024-02-02 04:32:00,2.56
2024-02-02 05:02:00,2.47
2024-02-02 05:32:00,2.54
2024-02-02 06:02:00,2.61
2024-02-02 06:32:00,2.72
2024-02-02 07:02:00,2.55
2024-02-02 07:32:00,2.82
2024-02-02 08:02:00,2.53
2024-02-02 08:32:00,2.75
2024-02-02 09:02:00,2.69
2024-02-02 09:32:00,2.84
2024-02-02 10:02:00,3.0
2024-02-02 10:32:00,3.32
2024-02-02 11:02:00,3.18
2024-02-02 11:32:00,3.11
2024-02-02 12:02:00,2.95
2024-02-02 12:32:00,3.04
2024-02-02 13:02:00,2.91
2024-02-02 13:32:00,2.95
2024-02-02 14:02:00,3.08
2024-02-02 14:32:00,2.8
2024-02-02 15:02:00,3.21
2024-02-02 15:32:00,3.21
2024-02-02 16:02:00,3.3
2024-02-02 16:32:00,3.51
2024-02-02 17:02:00,3.3
2024-02-02 17:32:00,3.23
2024-02-02 18:02:00,3.06
2024-02-02 18:32:00,3.02
2024-02-02 19:02:00,3.13
2024-02-02 19:32:00,3.02
2024-02-02 20:02:00,3.09
2024-02-02 20:32:00,2.98
2024-02-02 21:02:00,2.8
2024-02-02 21:32:00,2.79
2024-02-02 22:02:00,2.96
2024-02-02 22:32:00,3.02
2024-02-02 23:02:00,2.89
2024-02-02 23:32:00,2.97
2024-02-03 00:02:00,2.8
2024-02-03 00:32:00,2.75
2024-02-03 01:02:00,2.78
2024-02-03 01:32:00,2.65
2024-02-03 02:02:00,2.57
2024-02-03 02:32:00,2.6
2024-02-03 03:02:00,2.52
2024-02-03 03:32:00,2.45
2024-02-03 04:02:00,2.53
2024-02-03 04:32:00,2.75
2024-02-03 05:02:00,2.78
2024-02-03 05:32:00,2.69
2024-02-03 06:02:00,2.57
2024-02-03 06:32:00,2.34
2024-02-03 07:02:00,2.55
2024-02-03 07:32:00,2.46
2024-02-03 08:02:00,2.47
2024-02-03 08:32:00,2.55
2024-02-03 09:02:00,2.39
2024-02-03 09:32:00,2.51
2024-02-03 10:02:00,2.47
2024-02-03 10:32:00,2.34
2024-02-03 11:02:00,2.47
2024-02-03 11:32:00,2.46
2024-02-03 12:02:00,2.32
2024-02-03 12:32:00,2.35
2024-02-03 13:02:00,2.19
2024-02-03 13:32:00,2.15
2024-02-03 14:02:00,2.01
2024-02-03 14:32:00,2.06
2024-02-03 15:02:00,2.05
2024-02-03 15:32:00,2.15
2024-02-03 16:02:00,2.05
2024-02-03 16:32:00,2.05
2024-02-03 17:02:00,2.06
2024-02-03 17:32:00,2.21
2024-02-03 18:02:00,2.16
2024-02-03 18:32:00,2.1
2024-02-03 19:02:00,2.08
2024-02-03 19:32:00,2.15
2024-02-03 20:02:00,2.28
2024-02-03 20:32:00,2.14
2024-02-03 21:02:00,2.15
2024-02-03 21:32:00,2.11
2024-02-03 22:02:00,2.22
2024-02-03 22:32:00,2.23
2024-02-03 23:02:00,2.39
2024-02-03 23:32:00,2.41
2024-02-04 00:02:00,2.44
2024-02-04 00:32:00,2.56
2024-02-04 01:02:00,2.26
2024-02-04 01:32:00,2.54
2024-02-04 02:02:00,2.53
2024-02-04 02:32:00,2.58
2024-02-04 03:02:00,2.68
2024-02-04 03:32:00,2.74
2024-02-04 04:02:00,2.59
2024-02-04 04:32:00,2.91
2024-02-04 05:02:00,2.89
2024-02-04 05:32:00,2.93
2024-02-04 06:02:00,2.97
2024-02-04 06:32:00,2.85
2024-02-04 07:02:00,3.04
2024-02-04 07:32:00,3.12
2024-02-04 08:02:00,2.79
