TIME,VHM0
2020-10-27 22:32:00.000000000,2.61
2020-10-27 23:02:00.000000000,2.38
2020-10-27 23:31:59.999999744,2.48
2020-10-28 00:02:00.000000000,2.47
2020-10-28 00:32:00.000000000,2.29
2020-10-28 01:01:59.999999744,2.34
2020-10-28 01:32:00.000000000,2.17
2020-10-28 02:02:00.000000000,2.22
2020-10-28 02:31:59.999999744,2.19
2020-10-28 03:02:00.000000000,2.17
2020-10-28 03:32:00.000000000,2.1
2020-10-28 04:01:59.999999744,2.13
2020-10-28 04:32:00.000000000,2.13
2020-10-28 05:02:00.000000000,2.2
2020-10-28 05:31:59.999999744,2.16
2020-10-28 06:02:00.000000000,2.05
2020-10-28 06:32:00.000000000,2.02
2020-10-28 07:01:59.999999744,2.07
2020-10-28 07:32:00.000000000,2.1
2020-10-28 08:02:00.000000000,1.89
2020-10-28 08:31:59.999999744,1.92
2020-10-28 09:02:00.000000000,2.01
2020-10-28 09:32:00.000000000,2.02
2020-10-28 10:01:59.999999744,1.99
2020-10-28 10:32:00.000000000,2.09
2020-10-28 11:02:00.000000000,2.13
2020-10-28 11:31:59.999999744,2.23
2020-10-28 12:02:00.000000000,2.28
2020-10-28 12:32:00.000000000,2.21
2020-10-28 13:01:59.999999744,2.46
2020-10-28 13:32:00.000000000,2.33
2020-10-28 14:02:00.000000000,2.52
2020-10-28 14:31:59.999999744,2.28
2020-10-28 15:02:00.000000000,2.46
2020-10-28 15:32:00.000000000,2.61
2020-10-28 16:01:59.999999744,2.47
2020-10-28 16:32:00.000000000,2.61
2020-10-28 17:02:00.000000000,2.53
2020-10-28 17:31:59.999999744,2.68
2020-10-28 18:02:00.000000000,2.41
2020-10-28 18:32:00.000000000,2.61
2020-10-28 19:01:59.999999744,2.45
2020-10-28 19:32:00.000000000,2.32
2020-10-28 20:02:00.000000000,2.24
2020-10-28 20:31:59.999999744,2.21
2020-10-28 21:02:00.000000000,2.31
2020-10-28 21:32:00.000000000,2.14
2020-10-28 22:01:59.999999744,2.13
2020-10-28 22:32:00.000000000,2.1
2020-10-28 23:02:00.000000000,2.09
2020-10-28 23:31:59.999999744,2.13
2020-10-29 00:02:00.000000000,2.08
2020-10-29 00:32:00.000000000,1.97
2020-10-29 01:01:59.999999744,1.73
2020-10-29 01:32:00.000000000,1.76
2020-10-29 02:02:00.000000000,1.6
2020-10-29 02:31:59.999999744,1.68
2020-10-29 03:02:00.000000000,1.66
2020-10-29 03:32:00.000000000,1.59
2020-10-29 04:01:59.999999744,1.87
2020-10-29 04:32:00.000000000,2.05
2020-10-29 05:02:00.000000000,2.1
2020-10-29 05:31:59.999999744,2.23
2020-10-29 06:02:00.000000000,2.36
2020-10-29 06:32:00.000000000,2.34
2020-10-29 07:01:59.999999744,2.43
2020-10-29 07:32:00.000000000,2.13
2020-10-29 08:02:00.000000000,2.23
2020-10-29 08:31:59.999999744,2.49
2020-10-29 09:02:00.000000000,2.21
2020-10-29 09:32:00.000000000,2.04
2020-10-29 10:01:59.999999744,2.31
2020-10-29 10:32:00.000000000,2.28
2020-10-29 11:02:00.000000000,2.3
2020-10-29 11:31:59.999999744,2.36
2020-10-29 12:02:00.000000000,2.45
2020-10-29 12:32:00.000000000,2.37
2020-10-29 13:01:59.999999744,2.4
2020-10-29 13:32:00.000000000,2.25
2020-10-29 14:02:00.000000000,2.18
2020-10-29 14:31:59.999999744,2.28
2020-10-29 15:02:00.000000000,2.24
2020-10-29 15:32:00.000000000,2.21
2020-10-29 16:01:59.999999744,2.13
2020-10-29 16:32:00.000000000,2.15
2020-10-29 17:02:00.000000000,2.19
2020-10-29 17:31:59.999999744,2.13
2020-10-29 18:02:00.000000000,2.14
2020-10-29 18:32:00.000000000,1.98
2020-10-29 19:01:59.999999744,1.92
2020-10-29 19:32:00.000000000,2.01
2020-10-29 20:02:00.000000000,1.89
2020-10-29 20:31:59.999999744,1.78
2020-10-29 21:02:00.000000000,1.8
2020-10-29 21:32:00.000000000,1.74
2020-10-29 22:01:59.999999744,1.76
2020-10-29 22:32:00.000000000,1.91
2020-10-29 23:02:00.000000000,1.75
2020-10-29 23:31:59.999999744,1.87
2020-10-30 00:02:00.000000000,1.93
2020-10-30 00:32:00.000000000,1.8
2020-10-30 01:01:59.999999744,1.94
2020-10-30 01:32:00.000000000,1.94
2020-10-30 02:02:00.000000000,1.8
2020-10-30 02:31:59.999999744,2.16
2020-10-30 03:02:00.000000000,2.04
2020-10-30 03:32:00.000000000,2.11
2020-10-30 04:01:59.999999744,2.18
2020-10-30 04:32:00.000000000,2.05
2020-10-30 05:02:00.000000000,2.08
2020-10-30 05:31:59.999999744,2.27
2020-10-30 06:02:00.000000000,2.23
2020-10-30 06:32:00.000000000,2.18
2020-10-30 07:01:59.999999744,2.03
2020-10-30 07:32:00.000000000,2.13
2020-10-30 08:02:00.000000000,2.16
2020-10-30 08:31:59.999999744,2.22
2020-10-30 09:02:00.000000000,1.98
2020-10-30 09:32:00.000000000,2.06
2020-10-30 10:01:59.999999744,2.07
2020-10-30 10:32:00.000000000,2.16
2020-10-30 11:02:00.000000000,1.92
2020-10-30 11:31:59.999999744,1.99
2020-10-30 12:02:00.000000000,1.86
2020-10-30 12:32:00.000000000,1.85
2020-10-30 13:01:59.999999744,1.84
2020-10-30 13:32:00.000000000,1.79
2020-10-30 14:02:00.000000000,1.81
2020-10-30 14:31:59.999999744,1.73
2020-10-30 15:02:00.000000000,1.69
2020-10-30 15:32:00.000000000,1.58
2020-10-30 16:01:59.999999744,1.69
2020-10-30 16:32:00.000000000,1.69
2020-10-30 17:02:00.000000000,1.73
2020-10-30 17:31:59.999999744,1.74
2020-10-30 18:02:00.000000000,1.65
2020-10-30 18:32:00.000000000,1.79
2020-10-30 19:01:59.999999744,1.64
2020-10-30 19:32:00.000000000,1.68
2020-10-30 20:02:00.000000000,1.77
2020-10-30 20:31:59.999999744,1.54
2020-10-30 21:02:00.000000000,1.43
2020-10-30 21:32:00.000000000,1.46
2020-10-30 22:01:59.999999744,1.28
2020-10-30 22:32:00.000000000,1.31
2020-10-30 23:02:00.000000000,1.29
2020-10-30 23:31:59.999999744,1.23
2020-10-31 00:02:00.000000000,1.21
2020-10-31 00:32:00.000000000,1.15
2020-10-31 01:01:59.999999744,1.09
2020-10-31 01:32:00.000000000,1.08
2020-10-31 02:02:00.000000000,1.01
2020-10-31 02:31:59.999999744,0.95
2020-10-31 03:02:00.000000000,0.93
2020-10-31 03:32:00.000000000,0.87
2020-10-31 04:01:59.999999744,0.86
2020-10-31 04:32:00.000000000,0.85
2020-10-31 05:02:00.000000000,0.89
2020-10-31 05:31:59.999999744,0.86
2020-10-31 06:02:00.000000000,0.85
2020-10-31 06:32:00.000000000,0.83
2020-10-31 07:01:59.999999744,0.79
2020-10-31 07:32:00.000000000,0.81
2020-10-31 08:02:00.000000000,0.8
2020-10-31 08:31:59.999999744,0.74
2020-10-31 09:02:00.000000000,0.81
2020-10-31 09:32:00.000000000,0.83
2020-10-31 10:01:59.999999744,0.85
2020-10-31 10:32:00.000000000,0.91
2020-10-31 11:02:00.000000000,0.94
2020-10-31 11:31:59.999999744,0.93
2020-10-31 12:02:00.000000000,0.95
2020-10-31 12:32:00.000000000,0.91
2020-10-31 13:01:59.999999744,0.93
2020-10-31 13:32:00.000000000,0.96
2020-10-31 14:02:00.000000000,0.97
2020-10-31 14:31:59.999999744,0.93
2020-10-31 15:02:00.000000000,0.98
2020-10-31 15:32:00.000000000,1.02
2020-10-31 16:01:59.999999744,1.02
2020-10-31 16:32:00.000000000,1.1
2020-10-31 17:02:00.000000000,1.16
2020-10-31 17:31:59.999999744,1.14
2020-10-31 18:02:00.000000000,1.23
2020-10-31 18:32:00.000000000,1.23
2020-10-31 19:01:59.999999744,1.37
2020-10-31 19:32:00.000000000,1.39
2020-10-31 20:02:00.000000000,1.49
2020-10-31 20:31:59.999999744,1.6
2020-10-31 21:02:00.000000000,1.76
2020-10-31 21:32:00.000000000,1.73
2020-10-31 22:01:59.999999744,1.84
2020-10-31 22:32:00.000000000,1.93
2020-10-31 23:02:00.000000000,2.02
2020-10-31 23:31:59.999999744,1.88
2020-11-01 00:02:00.000000000,1.94
2020-11-01 00:32:00.000000000,1.8
2020-11-01 01:01:59.999999744,1.67
2020-11-01 01:32:00.000000000,1.61
2020-11-01 02:02:00.000000000,1.6
2020-11-01 02:31:59.999999744,1.62
2020-11-01 03:02:00.000000000,1.53
2020-11-01 03:32:00.000000000,1.51
2020-11-01 04:01:59.999999744,1.54
2020-11-01 04:32:00.000000000,1.42
2020-11-01 05:02:00.000000000,1.43
2020-11-01 05:31:59.999999744,1.46
2020-11-01 06:02:00.000000000,1.43
2020-11-01 06:32:00.000000000,1.51
2020-11-01 07:01:59.999999744,1.54
2020-11-01 07:32:00.000000000,1.5
2020-11-01 08:02:00.000000000,1.47
2020-11-01 08:31:59.999999744,1.54
2020-11-01 09:02:00.000000000,1.62
2020-11-01 09:32:00.000000000,1.62
2020-11-01 10:01:59.999999744,1.71
2020-11-01 10:32:00.000000000,1.66
2020-11-01 11:02:00.000000000,1.66
2020-11-01 11:31:59.999999744,1.7
2020-11-01 12:02:00.000000000,1.73
2020-11-01 12:32:00.000000000,1.81
2020-11-01 13:01:59.999999744,1.79
2020-11-01 13:32:00.000000000,1.85
2020-11-01 14:02:00.000000000,1.89
2020-11-01 14:31:59.999999744,1.83
2020-11-01 15:02:00.000000000,1.88
2020-11-01 15:32:00.000000000,1.93
2020-11-01 16:01:59.999999744,1.97
2020-11-01 16:32:00.000000000,1.92
2020-11-01 17:02:00.000000000,1.94
2020-11-01 17:31:59.999999744,2.21
2020-11-01 18:02:00.000000000,2.14
2020-11-01 18:32:00.000000000,2.37
2020-11-01 19:01:59.999999744,2.22
2020-11-01 19:32:00.000000000,2.19
2020-11-01 20:02:00.000000000,2.42
2020-11-01 20:31:59.999999744,2.3
2020-11-01 21:02:00.000000000,2.29
2020-11-01 21:32:00.000000000,2.16
2020-11-01 22:01:59.999999744,2.14
2020-11-01 22:32:00.000000000,1.96
2020-11-01 23:02:00.000000000,2.05
2020-11-01 23:31:59.999999744,2.12
2020-11-02 00:02:00.000000000,2.19
2020-11-02 00:32:00.000000000,2.16
2020-11-02 01:01:59.999999744,2.24
2020-11-02 01:32:00.000000000,2.58
2020-11-02 02:02:00.000000000,2.87
2020-11-02 02:31:59.999999744,3.1
2020-11-02 03:02:00.000000000,2.88
2020-11-02 03:32:00.000000000,2.92
2020-11-02 04:01:59.999999744,3.08
2020-11-02 04:32:00.000000000,2.85
2020-11-02 05:02:00.000000000,3.21
2020-11-02 05:31:59.999999744,3.31
2020-11-02 06:02:00.000000000,3.26
2020-11-02 06:32:00.000000000,3.35
2020-11-02 07:01:59.999999744,3.41
2020-11-02 07:32:00.000000000,3.33
2020-11-02 08:02:00.000000000,3.44
2020-11-02 08:31:59.999999744,3.38
2020-11-02 09:02:00.000000000,3.59
2020-11-02 09:32:00.000000000,3.43
2020-11-02 10:01:59.999999744,3.36
2020-11-02 10:32:00.000000000,3.41
2020-11-02 11:02:00.000000000,3.21
2020-11-02 11:31:59.999999744,3.46
2020-11-02 12:02:00.000000000,3.18
2020-11-02 12:32:00.000000000,3.19
2020-11-02 13:01:59.999999744,3.26
2020-11-02 13:32:00.000000000,3.25
2020-11-02 14:02:00.000000000,2.91
2020-11-02 14:31:59.999999744,2.82
2020-11-02 15:02:00.000000000,3.0
2020-11-02 15:32:00.000000000,2.95
2020-11-02 16:01:59.999999744,2.53
2020-11-02 16:32:00.000000000,2.44
2020-11-02 17:02:00.000000000,2.42
2020-11-02 17:31:59.999999744,2.48
2020-11-02 18:02:00.000000000,2.64
2020-11-02 18:32:00.000000000,2.58
2020-11-02 19:01:59.999999744,2.63
2020-11-02 19:32:00.000000000,2.47
2020-11-02 20:02:00.000000000,2.24
2020-11-02 20:31:59.999999744,2.42
2020-11-02 21:02:00.000000000,2.36
2020-11-02 21:32:00.000000000,2.42
2020-11-02 22:01:59.999999744,2.73
2020-11-02 22:32:00.000000000,2.66
2020-11-02 23:02:00.000000000,2.48
2020-11-02 23:31:59.999999744,2.75
2020-11-03 00:02:00.000000000,2.72
2020-11-03 00:32:00.000000000,2.99
2020-11-03 01:01:59.999999744,3.01
2020-11-03 01:32:00.000000000,3.16
2020-11-03 02:02:00.000000000,2.95
2020-11-03 02:31:59.999999744,3.27
2020-11-03 03:02:00.000000000,3.35
2020-11-03 03:32:00.000000000,3.46
2020-11-03 04:01:59.999999744,3.4
2020-11-03 04:32:00.000000000,3.29
2020-11-03 05:02:00.000000000,4.23
2020-11-03 05:31:59.999999744,3.84
2020-11-03 06:02:00.000000000,4.03
2020-11-03 06:32:00.000000000,3.88
2020-11-03 07:01:59.999999744,3.68
2020-11-03 07:32:00.000000000,3.73
2020-11-03 08:02:00.000000000,3.46
2020-11-03 08:31:59.999999744,3.1
2020-11-03 09:02:00.000000000,3.1
2020-11-03 09:32:00.000000000,2.72
2020-11-03 10:01:59.999999744,2.69
2020-11-03 10:32:00.000000000,2.47
2020-11-03 11:02:00.000000000,2.45
2020-11-03 11:31:59.999999744,2.39
2020-11-03 12:02:00.000000000,2.21
2020-11-03 12:32:00.000000000,2.2
2020-11-03 13:01:59.999999744,2.04
2020-11-03 13:32:00.000000000,1.9
2020-11-03 14:02:00.000000000,1.85
2020-11-03 14:31:59.999999744,1.8
2020-11-03 15:02:00.000000000,1.8
2020-11-03 15:32:00.000000000,1.8
2020-11-03 16:01:59.999999744,1.87
2020-11-03 16:32:00.000000000,1.93
2020-11-03 17:02:00.000000000,2.07
2020-11-03 17:31:59.999999744,2.33
2020-11-03 18:02:00.000000000,2.44
2020-11-03 18:32:00.000000000,2.83
2020-11-03 19:01:59.999999744,3.14
2020-11-03 19:32:00.000000000,3.74
2020-11-03 20:02:00.000000000,3.46
2020-11-03 20:31:59.999999744,3.59
2020-11-03 21:02:00.000000000,3.21
2020-11-03 21:32:00.000000000,2.98
2020-11-03 22:01:59.999999744,2.61
2020-11-03 22:32:00.000000000,2.43
2020-11-03 23:02:00.000000000,2.54
2020-11-03 23:31:59.999999744,2.61
2020-11-04 00:02:00.000000000,2.51
2020-11-04 00:32:00.000000000,2.57
2020-11-04 01:01:59.999999744,2.31
2020-11-04 01:32:00.000000000,2.55
2020-11-04 02:02:00.000000000,2.57
2020-11-04 02:31:59.999999744,2.44
2020-11-04 03:02:00.000000000,2.61
2020-11-04 03:32:00.000000000,2.56
2020-11-04 04:01:59.999999744,2.35
2020-11-04 04:32:00.000000000,2.47
2020-11-04 05:02:00.000000000,2.17
2020-11-04 05:31:59.999999744,2.31
2020-11-04 06:02:00.000000000,2.36
2020-11-04 06:32:00.000000000,2.2
2020-11-04 07:01:59.999999744,2.34
2020-11-04 07:32:00.000000000,2.33
2020-11-04 08:02:00.000000000,2.32
2020-11-04 08:31:59.999999744,2.2
2020-11-04 09:02:00.000000000,2.32
2020-11-04 09:32:00.000000000,2.3
2020-11-04 10:01:59.999999744,2.21
2020-11-04 10:32:00.000000000,2.05
2020-11-04 11:02:00.000000000,2.04
2020-11-04 11:31:59.999999744,2.24
2020-11-04 12:02:00.000000000,2.04
2020-11-04 12:32:00.000000000,2.02
2020-11-04 13:01:59.999999744,1.92
2020-11-04 13:32:00.000000000,1.87
2020-11-04 14:02:00.000000000,1.89
2020-11-04 14:31:59.999999744,1.93
2020-11-04 15:02:00.000000000,1.78
2020-11-04 15:32:00.000000000,1.88
2020-11-04 16:01:59.999999744,1.85
2020-11-04 16:32:00.000000000,1.79
2020-11-04 17:02:00.000000000,1.53
2020-11-04 17:31:59.999999744,1.76
2020-11-04 18:02:00.000000000,1.65
2020-11-04 18:32:00.000000000,1.62
2020-11-04 19:01:59.999999744,1.73
2020-11-04 19:32:00.000000000,1.93
2020-11-04 20:02:00.000000000,1.85
2020-11-04 20:31:59.999999744,1.94
2020-11-04 21:02:00.000000000,1.83
2020-11-04 21:32:00.000000000,1.93
2020-11-04 22:01:59.999999744,1.78
2020-11-04 22:32:00.000000000,1.92
2020-11-04 23:02:00.000000000,1.81
2020-11-04 23:31:59.999999744,1.74
2020-11-05 00:02:00.000000000,1.8
2020-11-05 00:32:00.000000000,1.84
2020-11-05 01:01:59.999999744,1.77
2020-11-05 01:32:00.000000000,1.78
2020-11-05 02:02:00.000000000,1.76
2020-11-05 02:31:59.999999744,1.77
2020-11-05 03:02:00.000000000,1.8
2020-11-05 03:32:00.000000000,1.73
2020-11-05 04:01:59.999999744,1.65
2020-11-05 04:32:00.000000000,1.62
2020-11-05 05:02:00.000000000,1.74
2020-11-05 05:31:59.999999744,1.79
2020-11-05 06:02:00.000000000,1.83
2020-11-05 06:32:00.000000000,1.72
2020-11-05 07:01:59.999999744,1.82
2020-11-05 07:32:00.000000000,2.04
2020-11-05 08:02:00.000000000,1.98
2020-11-05 08:31:59.999999744,2.0
2020-11-05 09:02:00.000000000,2.09
2020-11-05 09:32:00.000000000,2.22
2020-11-05 10:01:59.999999744,2.21
2020-11-05 10:32:00.000000000,2.14
2020-11-05 11:02:00.000000000,2.13
2020-11-05 11:31:59.999999744,2.19
2020-11-05 12:02:00.000000000,2.24
2020-11-05 12:32:00.000000000,2.17
2020-11-05 13:01:59.999999744,2.37
2020-11-05 13:32:00.000000000,2.26
2020-11-05 14:02:00.000000000,2.29
2020-11-05 14:31:59.999999744,2.36
2020-11-05 15:02:00.000000000,2.22
2020-11-05 15:32:00.000000000,2.09
2020-11-05 16:01:59.999999744,2.14
2020-11-05 16:32:00.000000000,2.04
2020-11-05 17:02:00.000000000,2.07
2020-11-05 17:31:59.999999744,1.97
2020-11-05 18:02:00.000000000,2.05
2020-11-05 18:32:00.000000000,2.02
2020-11-05 19:01:59.999999744,2.0
2020-11-05 19:32:00.000000000,1.96
2020-11-05 20:02:00.000000000,2.02
2020-11-05 20:31:59.999999744,2.07
2020-11-05 21:02:00.000000000,1.97
2020-11-05 21:32:00.000000000,1.95
2020-11-05 22:01:59.999999744,1.96
2020-11-05 22:32:00.000000000,1.82
2020-11-05 23:02:00.000000000,1.85
2020-11-05 23:31:59.999999744,1.83
2020-11-06 00:02:00.000000000,1.72
2020-11-06 00:32:00.000000000,1.81
2020-11-06 01:01:59.999999744,1.72
2020-11-06 01:32:00.000000000,1.76
2020-11-06 02:02:00.000000000,1.64
2020-11-06 02:31:59.999999744,1.7
2020-11-06 03:02:00.000000000,1.63
2020-11-06 03:32:00.000000000,1.45
2020-11-06 04:01:59.999999744,1.48
2020-11-06 04:32:00.000000000,1.44
2020-11-06 05:02:00.000000000,1.36
2020-11-06 05:31:59.999999744,1.4
2020-11-06 06:02:00.000000000,1.38
2020-11-06 06:32:00.000000000,1.32
2020-11-06 07:01:59.999999744,1.34
2020-11-06 07:32:00.000000000,1.37
2020-11-06 08:02:00.000000000,1.3
2020-11-06 08:31:59.999999744,1.24
2020-11-06 09:02:00.000000000,1.31
2020-11-06 09:32:00.000000000,1.28
2020-11-06 10:01:59.999999744,1.37
2020-11-06 10:32:00.000000000,1.35
2020-11-06 11:02:00.000000000,1.3
2020-11-06 11:31:59.999999744,1.28
2020-11-06 12:02:00.000000000,1.28
2020-11-06 12:32:00.000000000,1.15
2020-11-06 13:01:59.999999744,1.23
2020-11-06 13:32:00.000000000,1.27
2020-11-06 14:02:00.000000000,1.21
2020-11-06 14:31:59.999999744,1.23
2020-11-06 15:02:00.000000000,1.21
2020-11-06 15:32:00.000000000,1.31
2020-11-06 16:01:59.999999744,1.17
2020-11-06 16:32:00.000000000,1.06
2020-11-06 17:02:00.000000000,1.04
2020-11-06 17:31:59.999999744,0.98
2020-11-06 18:02:00.000000000,1.02
2020-11-06 18:32:00.000000000,0.98
2020-11-06 19:01:59.999999744,0.95
2020-11-06 19:32:00.000000000,0.97
2020-11-06 20:02:00.000000000,0.94
2020-11-06 20:31:59.999999744,0.89
2020-11-06 21:02:00.000000000,0.95
2020-11-06 21:32:00.000000000,0.94
2020-11-06 22:01:59.999999744,0.97
2020-11-06 22:32:00.000000000,0.96
2020-11-06 23:02:00.000000000,0.96
2020-11-06 23:31:59.999999744,1.03
2020-11-07 00:02:00.000000000,0.98
2020-11-07 00:32:00.000000000,1.0
2020-11-07 01:01:59.999999744,1.08
2020-11-07 01:32:00.000000000,1.01
2020-11-07 02:02:00.000000000,1.1
2020-11-07 02:31:59.999999744,1.05
2020-11-07 03:02:00.000000000,1.05
2020-11-07 03:32:00.000000000,1.08
2020-11-07 04:01:59.999999744,1.06
2020-11-07 04:32:00.000000000,1.07
2020-11-07 05:02:00.000000000,1.04
2020-11-07 05:31:59.999999744,1.08
2020-11-07 06:02:00.000000000,1.02
2020-11-07 06:32:00.000000000,1.03
2020-11-07 07:01:59.999999744,1.06
2020-11-07 07:32:00.000000000,1.04
2020-11-07 08:02:00.000000000,1.04
2020-11-07 08:31:59.999999744,1.0
2020-11-07 09:02:00.000000000,0.96
2020-11-07 09:32:00.000000000,0.95
2020-11-07 10:01:59.999999744,0.96
2020-11-07 10:32:00.000000000,0.96
2020-11-07 11:02:00.000000000,0.95
2020-11-07 11:31:59.999999744,0.92
2020-11-07 12:02:00.000000000,0.83
2020-11-07 12:32:00.000000000,0.89
2020-11-07 13:01:59.999999744,0.86
2020-11-07 13:32:00.000000000,0.89
2020-11-07 14:02:00.000000000,0.87
2020-11-07 14:31:59.999999744,0.8
2020-11-07 15:02:00.000000000,0.79
2020-11-07 15:32:00.000000000,0.79
2020-11-07 16:01:59.999999744,0.74
2020-11-07 16:32:00.000000000,0.76
2020-11-07 17:02:00.000000000,0.73
2020-11-07 17:31:59.999999744,0.72
2020-11-07 18:02:00.000000000,0.72
2020-11-07 18:32:00.000000000,0.64
2020-11-07 19:01:59.999999744,0.66
2020-11-07 19:32:00.000000000,0.64
2020-11-07 20:02:00.000000000,0.61
2020-11-07 20:31:59.999999744,0.58
2020-11-07 21:02:00.000000000,0.59
2020-11-07 21:32:00.000000000,0.59
2020-11-07 22:01:59.999999744,0.58
2020-11-07 22:32:00.000000000,0.59
2020-11-07 23:02:00.000000000,0.57
2020-11-07 23:31:59.999999744,0.56
2020-11-08 00:02:00.000000000,0.6
2020-11-08 00:32:00.000000000,0.57
2020-11-08 01:01:59.999999744,0.57
2020-11-08 01:32:00.000000000,0.54
2020-11-08 02:02:00.000000000,0.54
2020-11-08 02:31:59.999999744,0.56
2020-11-08 03:02:00.000000000,0.65
2020-11-08 03:32:00.000000000,0.59
2020-11-08 04:01:59.999999744,0.61
2020-11-08 04:32:00.000000000,0.62
2020-11-08 05:02:00.000000000,0.65
2020-11-08 05:31:59.999999744,0.7
2020-11-08 06:02:00.000000000,0.71
2020-11-08 06:32:00.000000000,0.74
2020-11-08 07:01:59.999999744,0.77
2020-11-08 07:32:00.000000000,0.81
2020-11-08 08:02:00.000000000,0.81
2020-11-08 08:31:59.999999744,0.82
2020-11-08 09:02:00.000000000,0.85
2020-11-08 09:32:00.000000000,0.83
2020-11-08 10:01:59.999999744,0.88
2020-11-08 10:32:00.000000000,0.87
2020-11-08 11:02:00.000000000,0.87
2020-11-08 11:31:59.999999744,0.83
2020-11-08 12:02:00.000000000,0.85
2020-11-08 12:32:00.000000000,0.83
2020-11-08 13:01:59.999999744,0.85
2020-11-08 13:32:00.000000000,0.82
2020-11-08 14:02:00.000000000,0.9
2020-11-08 14:31:59.999999744,0.84
2020-11-08 15:02:00.000000000,0.85
2020-11-08 15:32:00.000000000,0.82
2020-11-08 16:01:59.999999744,0.88
2020-11-08 16:32:00.000000000,0.8
2020-11-08 17:02:00.000000000,0.81
2020-11-08 17:31:59.999999744,0.83
2020-11-08 18:02:00.000000000,0.82
2020-11-08 18:32:00.000000000,0.82
2020-11-08 19:01:59.999999744,0.82
2020-11-08 19:32:00.000000000,0.83
2020-11-08 20:02:00.000000000,0.83
2020-11-08 20:31:59.999999744,0.79
2020-11-08 21:02:00.000000000,0.85
2020-11-08 21:32:00.000000000,0.8
2020-11-08 22:01:59.999999744,0.76
2020-11-08 22:32:00.000000000,0.77
2020-11-08 23:02:00.000000000,0.68
2020-11-08 23:31:59.999999744,0.65
2020-11-09 00:02:00.000000000,0.65
2020-11-09 00:32:00.000000000,0.68
2020-11-09 01:01:59.999999744,0.65
2020-11-09 01:32:00.000000000,0.71
2020-11-09 02:02:00.000000000,0.63
2020-11-09 02:31:59.999999744,0.67
2020-11-09 03:02:00.000000000,0.67
2020-11-09 03:32:00.000000000,0.67
2020-11-09 04:01:59.999999744,0.64
2020-11-09 04:32:00.000000000,0.69
2020-11-09 05:02:00.000000000,0.69
2020-11-09 05:31:59.999999744,0.68
2020-11-09 06:02:00.000000000,0.71
2020-11-09 06:32:00.000000000,0.69
2020-11-09 07:01:59.999999744,0.68
2020-11-09 07:32:00.000000000,0.71
2020-11-09 08:02:00.000000000,0.66
2020-11-09 08:31:59.999999744,0.66
2020-11-09 09:02:00.000000000,0.68
2020-11-09 09:32:00.000000000,0.67
2020-11-09 10:01:59.999999744,0.66
2020-11-09 10:32:00.000000000,0.67
2020-11-09 11:02:00.000000000,0.66
2020-11-09 11:31:59.999999744,0.67
2020-11-09 12:02:00.000000000,0.65
2020-11-09 12:32:00.000000000,0.7
2020-11-09 13:01:59.999999744,0.66
2020-11-09 13:32:00.000000000,0.69
2020-11-09 14:02:00.000000000,0.67
2020-11-09 14:31:59.999999744,0.68
2020-11-09 15:02:00.000000000,0.62
2020-11-09 15:32:00.000000000,0.63
2020-11-09 16:01:59.999999744,0.65
2020-11-09 16:32:00.000000000,0.69
2020-11-09 17:02:00.000000000,0.71
2020-11-09 17:31:59.999999744,0.72
2020-11-09 18:02:00.000000000,0.67
2020-11-09 18:32:00.000000000,0.72
2020-11-09 19:01:59.999999744,0.72
2020-11-09 19:32:00.000000000,0.68
2020-11-09 20:02:00.000000000,0.69
2020-11-09 20:31:59.999999744,0.69
2020-11-09 21:02:00.000000000,0.69
2020-11-09 21:32:00.000000000,0.67
2020-11-09 22:01:59.999999744,0.72
2020-11-09 22:32:00.000000000,0.69
2020-11-09 23:02:00.000000000,0.69
2020-11-09 23:31:59.999999744,0.67
2020-11-10 00:02:00.000000000,0.65
2020-11-10 00:32:00.000000000,0.61
2020-11-10 01:01:59.999999744,0.61
2020-11-10 01:32:00.000000000,0.59
2020-11-10 02:02:00.000000000,0.56
2020-11-10 02:31:59.999999744,0.59
2020-11-10 03:02:00.000000000,0.57
2020-11-10 03:32:00.000000000,0.59
2020-11-10 04:01:59.999999744,0.62
2020-11-10 04:32:00.000000000,0.6
2020-11-10 05:02:00.000000000,0.59
2020-11-10 05:31:59.999999744,0.6
2020-11-10 06:02:00.000000000,0.6
2020-11-10 06:32:00.000000000,0.57
2020-11-10 07:01:59.999999744,0.59
2020-11-10 07:32:00.000000000,0.57
2020-11-10 08:02:00.000000000,0.55
2020-11-10 08:31:59.999999744,0.55
2020-11-10 09:02:00.000000000,0.57
2020-11-10 09:32:00.000000000,0.55
2020-11-10 10:01:59.999999744,0.53
2020-11-10 10:32:00.000000000,0.51
2020-11-10 11:02:00.000000000,0.5
2020-11-10 11:31:59.999999744,0.49
2020-11-10 12:02:00.000000000,0.5
2020-11-10 12:32:00.000000000,0.48
2020-11-10 13:01:59.999999744,0.45
2020-11-10 13:32:00.000000000,0.45
2020-11-10 14:02:00.000000000,0.46
2020-11-10 14:31:59.999999744,0.43
2020-11-10 15:02:00.000000000,0.41
2020-11-10 15:32:00.000000000,0.43
2020-11-10 16:01:59.999999744,0.42
2020-11-10 16:32:00.000000000,0.46
2020-11-10 17:02:00.000000000,0.47
2020-11-10 17:31:59.999999744,0.46
2020-11-10 18:02:00.000000000,0.48
2020-11-10 18:32:00.000000000,0.44
2020-11-10 19:01:59.999999744,0.44
